invoice_id,timestamp,customer,amount_usd,currency,ocr_confidence,exception_type,approval_cycle_hours,fraud_score,duplicate_marker
f4dd8c53-4579-411f-8f12-b5f2ad0ed940,2024-07-16T02:06:12,Atlas Education,2896.73,GBP,0.829,missing_po,80.02,0.036,
52b02e33-31df-4c0c-b1f0-349623dc2ca1,2024-09-29T12:15:55,Meridian Insurance,271.27,INR,0.746,missing_po,36.74,0.187,
230c0f39-c7fa-416d-85c0-f1bf22400afc,2024-12-31T21:50:41,Pioneer Logistics,7212.19,EUR,0.843,tax_mismatch,44.83,0.045,
2e6a5c7c-5231-4afe-b777-2c78205b3764,2025-04-02T05:25:21,CivicGrid Utilities,8201.62,USD,0.894,missing_po,72.92,0.218,
3bd4eb24-cf43-4bd3-bd2d-6df0d1cbc9d5,2025-10-02T19:12:12,Aster Financial,8081.62,GBP,0.924,missing_po,60.6,0.071,
afc5ef01-a55a-411c-9c97-68bdf4a76913,2025-05-31T07:55:40,Northwind Health,14804.52,EUR,0.766,vendor_mismatch,1,0.017,
c56ff47d-845d-4d06-a3f1-184d630e8565,2024-04-02T18:08:18,Aster Financial,13341.65,USD,0.994,vendor_mismatch,57.02,0.112,
da85e983-44bd-4155-9cb4-d275d474c2fc,2026-02-12T00:39:13,CivicGrid Utilities,19319.49,GBP,0.894,none,69.24,0.075,
0a8d872c-43c5-4074-848c-d814ae0f7e0b,2026-04-04T05:46:40,Meridian Insurance,3516.87,USD,0.944,none,33.12,0.025,
de8d9d50-2597-445f-8bba-69cf07955988,2024-12-09T07:27:32,Helio Energy,10059.9,EUR,0.83,duplicate,1,0.254,
d8e7fc40-7096-4bfb-99f0-e3f2c4f9e833,2024-03-13T14:35:04,Northwind Health,5810.24,INR,0.775,none,13.75,0.1,
cdf9e68d-098c-4b1f-b1a5-43334a51a15e,2025-12-15T12:01:19,Cobalt Media,25,GBP,0.954,vendor_mismatch,47.32,0.126,
a8b96256-4201-49a6-b736-8e47331026a7,2026-01-23T22:42:10,Arbor Pharma,18365.1,GBP,0.735,duplicate,10.17,0.047,
2ab31d57-cc32-4dad-8c06-479b568a6219,2025-12-18T01:23:28,Northwind Health,11748.18,EUR,0.901,duplicate,37.75,0.007,
33b18413-9c30-4363-ac1c-73704170a30d,2026-04-18T01:07:26,Meridian Insurance,6406.99,EUR,0.817,duplicate,65.51,0.264,
506beeab-e97c-45ec-ba99-de3b2eebe148,2024-07-09T00:46:27,Meridian Insurance,14408.05,GBP,0.944,missing_po,70.79,0.051,
b3393885-712a-4d04-8dd6-4a355fd0e01c,2024-05-01T03:39:22,Pioneer Logistics,6943.04,USD,0.842,none,98.79,0.243,
19d43360-484b-4154-9b39-7753e79521b1,2026-04-05T12:41:51,BluePeak Retail,9400.85,USD,0.744,none,1,0.039,
2db66ea0-9446-4acf-bbcb-d1e241d710fc,2024-07-17T02:49:11,Pioneer Logistics,10120.15,GBP,0.94,duplicate,52.84,0.042,
f8c06d1d-87d0-45a9-ba7e-0ce04c6d06d4,2024-03-15T18:05:17,BluePeak Retail,13253.32,EUR,0.874,missing_po,1,0.047,
f1e1c671-feec-4b77-a6ee-e57dfeac8fff,2024-09-30T19:02:49,Pioneer Logistics,18000.62,INR,0.814,duplicate,29.93,0.063,
959d4c70-3228-4a18-b7bc-acfb24ca757c,2026-01-27T08:16:46,Cobalt Media,2033.07,USD,0.919,vendor_mismatch,60.13,0.02,
d99297d9-277e-4088-b7b5-446a0873dff0,2024-12-27T10:37:39,CivicGrid Utilities,10274.33,INR,0.903,missing_po,72.87,0.139,
79532751-bc81-421b-81f1-64ffa593ed2e,2024-12-18T02:57:28,Arbor Pharma,10450.76,GBP,0.784,tax_mismatch,45.81,0.202,
e540732f-670f-4357-910c-bbe5eae83103,2024-05-16T21:20:25,Atlas Education,5978.16,EUR,0.86,none,1,0.17,
8e4b3bc7-e753-463a-9279-679879ee0583,2024-02-10T19:02:44,Arbor Pharma,4019.92,GBP,0.95,missing_po,12.15,0.037,
d32a2e6f-54f2-4d0c-abe8-13a478d766e7,2025-07-25T09:19:01,Vertex Legal,15034.63,INR,0.992,none,67.65,0.065,
126e7536-5379-407d-8b4f-27ea5663ee27,2024-09-29T09:10:34,Cobalt Media,25,INR,0.799,tax_mismatch,127.97,0.103,
b9c1a0ca-d515-440a-961f-f06fc9570d44,2025-06-23T22:23:05,Arbor Pharma,13602.18,EUR,0.922,none,32.63,0.09,
1f0d5751-8642-4f0a-bb10-6194509d95a8,2025-08-06T12:30:36,Northwind Health,10117.67,GBP,0.935,missing_po,1,0.181,
d034df67-eed0-4e8b-9590-bc1a63de8ac9,2025-08-09T02:26:54,CivicGrid Utilities,6155.91,USD,0.895,none,95.93,0.028,
13ad5d78-4c6c-406d-897b-d1f13fd2fa82,2024-07-01T03:55:18,Meridian Insurance,10663.39,INR,0.756,duplicate,67.85,0.023,
546b6b1d-772f-4749-a881-4e005cc63289,2024-03-16T18:11:27,Meridian Insurance,6492.22,EUR,0.77,tax_mismatch,80.44,0.125,
76cc29b0-1cec-4a55-8591-5bbced000a1a,2024-03-25T19:47:21,Aster Financial,25,EUR,0.728,tax_mismatch,110.24,0.001,
f679f389-ca23-4bdb-ad18-89f2ff8b5e6c,2024-07-14T23:45:28,Summit Manufacturing,6997.42,INR,0.761,none,63.45,0.197,
241dbfb5-94fa-463b-9b8a-995a4b70f2a0,2024-03-23T07:57:33,Atlas Education,20930.25,INR,0.799,missing_po,47.89,0.284,
20cb0217-d861-4339-8a51-55437f6212e4,2024-06-14T17:43:21,Cobalt Media,11043.68,INR,0.936,tax_mismatch,84.56,0.239,
2bdbdc8e-fe91-4aa9-b2ba-949602b6575d,2025-03-26T00:19:38,Aster Financial,1438.83,USD,0.951,vendor_mismatch,27.84,0.213,
1752fa64-5b47-43ba-ae35-8513526c6c73,2024-07-14T20:57:13,Arbor Pharma,2165.22,EUR,0.796,none,15.96,0.052,
95ea09dc-68c6-46e8-8647-5e3926d39458,2024-03-22T03:01:06,CivicGrid Utilities,9177.27,GBP,0.987,vendor_mismatch,12.5,0.084,
9e49e322-e914-4409-ad43-a2183b2113d1,2024-04-14T13:21:11,Arbor Pharma,8611.0,GBP,0.885,duplicate,48.63,0.107,
fd59baa2-fdbe-4a57-8ec9-23301a59f325,2026-02-09T16:16:10,Summit Manufacturing,5883.08,USD,0.998,missing_po,67.05,0.087,
5320cf24-ab37-41c2-8ac0-9021a95b2953,2025-04-14T20:05:34,BluePeak Retail,10422.47,EUR,0.756,duplicate,14.0,0.104,
d939c3e6-9224-4953-a3ad-e69135983445,2024-05-30T15:05:13,CivicGrid Utilities,9335.23,USD,0.992,missing_po,36.78,0.163,
96afdd8d-0724-4a93-ad0f-2ef5a492dd8e,2024-02-22T23:00:46,CivicGrid Utilities,7591.06,INR,0.9,vendor_mismatch,21.91,0.046,
34ef2c13-289d-4c59-af0a-be7a2b16f43e,2024-09-05T11:27:46,Meridian Insurance,15105.25,EUR,0.833,duplicate,34.98,0.112,
853a5d58-1fdb-48e5-9987-37f9157b0141,2025-10-30T17:06:47,Cobalt Media,13331.9,EUR,0.765,none,60.65,0.148,
b463862e-e7b0-414a-88fd-a606e10c037e,2025-10-07T10:16:52,Helio Energy,3453.49,EUR,0.923,none,92.98,0.01,
3e741670-4b4a-4bc2-801d-afed0a2aafb4,2026-02-22T14:38:29,Summit Manufacturing,14798.56,INR,0.827,tax_mismatch,46.52,0.034,
948f3ecf-2e14-464a-9b78-a0100eae4faa,2024-07-06T21:58:12,Vertex Legal,24298.95,GBP,0.931,vendor_mismatch,1,0.034,
4ed62126-a544-4386-a898-702c1ee32933,2024-01-05T18:27:35,Summit Manufacturing,5421.11,EUR,0.975,tax_mismatch,41.2,0.037,
f378dbdf-f41e-4145-a9c4-30a806ecf5e8,2024-11-23T18:22:24,Pioneer Logistics,25,GBP,0.962,none,78.28,0.088,
96960a11-d55b-4854-90cd-32de36b0c044,2025-11-14T23:50:40,Vertex Legal,11019.22,GBP,0.743,tax_mismatch,94.31,0.167,
aa601250-9c30-47e1-9c15-1cd0ee535f72,2024-06-28T03:01:40,Atlas Education,6100.96,GBP,0.749,none,90.47,0.184,
f2ae051c-259d-43dc-8c62-51c3c7ae658a,2026-04-27T15:18:54,Atlas Education,10163.08,USD,0.748,duplicate,38.09,0.125,
00d251d6-b0c5-4afd-bb50-4c6d24c2ffc5,2024-12-25T02:48:16,Summit Manufacturing,25,EUR,0.73,tax_mismatch,22.02,0.002,
45271f61-2f78-492f-81b7-c660691d64ef,2024-08-01T14:31:50,BluePeak Retail,20511.82,EUR,0.731,missing_po,85.25,0.013,
d208d86a-108f-4dad-bb05-5322778a59a8,2025-03-05T06:47:26,Aster Financial,3119.26,INR,0.9,duplicate,76.68,0.177,
f97a9030-cdcb-4a30-a55c-0ac4f51987d0,2024-12-07T01:23:46,Arbor Pharma,12450.53,GBP,0.87,duplicate,89.16,0.032,
3403405e-6c36-4e0d-8bef-e24e3ca481c4,2025-12-28T01:26:08,Cobalt Media,13248.49,EUR,0.875,none,66.22,0.092,
b1c576b8-2e99-40c4-b0f2-afdaa86d5cea,2025-05-15T03:14:33,Arbor Pharma,17791.79,USD,0.921,missing_po,83.6,0.234,
04088604-9ccd-4417-8118-7c185b645f6e,2026-05-11T07:36:00,Pioneer Logistics,2526.9,EUR,0.971,tax_mismatch,55.94,0.01,
14806db1-1725-4d33-be08-4279ac063e26,2024-04-08T03:50:37,Northwind Health,8035.29,USD,0.911,duplicate,59.35,0.436,
50718659-1abd-495e-9e33-fd8021bd88da,2025-06-15T05:09:41,Atlas Education,25,INR,0.926,vendor_mismatch,91.63,0.101,
863589b2-679c-4047-8b3b-498d4eceedec,2025-03-16T21:16:29,Vertex Legal,14071.99,INR,0.807,duplicate,26.8,0.068,
0de67464-48d1-49cd-94cf-d9f9bdd7df02,2025-05-14T01:29:44,Helio Energy,14986.13,GBP,0.96,missing_po,79.42,0.122,
3d16aaae-fa7d-462e-a635-c39595415637,2024-04-29T09:19:16,CivicGrid Utilities,24452.3,GBP,0.904,none,52.09,0.135,
3bc5ba27-73f3-40b1-8ce5-e05b1b9831bb,2024-12-19T19:02:37,Arbor Pharma,6473.64,USD,0.98,none,50.5,0.083,
ac8bef52-10cd-4fdf-bc59-649f987747d2,2024-07-07T09:10:47,Summit Manufacturing,11905.38,EUR,0.839,duplicate,75.23,0.333,
8a7a36d7-bc82-4dad-a25e-ed99573b13a3,2025-01-04T00:48:09,Cobalt Media,25,EUR,0.892,vendor_mismatch,75.52,0.027,
c6842210-d87e-4445-8207-5d652c27079d,2026-03-30T21:00:02,Pioneer Logistics,15272.18,GBP,0.906,tax_mismatch,83.84,0.092,
c2fd7ac9-b636-4bab-a33a-e03fbe4048c8,2024-10-10T06:45:37,Aster Financial,15112.67,EUR,0.907,vendor_mismatch,57.44,0.076,
859a7c5e-adcb-4782-acc0-42e65c0f7769,2026-01-10T19:52:17,Cobalt Media,298.22,EUR,0.741,vendor_mismatch,104.0,0.097,
c646e765-6043-4e16-90c4-f01c0d83b8a4,2024-06-19T19:59:19,BluePeak Retail,1285.13,GBP,0.874,none,9.06,0.269,
84ce2e56-4900-4c73-a1a6-c63b43127ef1,2025-06-20T09:49:56,Pioneer Logistics,25,EUR,0.888,missing_po,15.13,0.072,
f765f8dc-9df9-4842-a994-69f74c9ae4b6,2025-03-28T22:18:37,Northwind Health,9791.6,INR,0.732,duplicate,54.97,0.156,
1a5128a3-aad1-4fb3-a253-cbadca34f3b6,2025-10-24T21:04:04,Northwind Health,15010.35,INR,0.723,duplicate,86.58,0.197,
49febcfa-3e8e-4a84-b94f-85c8723f3362,2026-01-20T14:04:37,Vertex Legal,17029.13,USD,0.952,missing_po,39.23,0.005,
5df5a1f8-0f96-4764-b0ad-fc3ec8932c00,2024-11-25T07:28:46,BluePeak Retail,4743.34,EUR,0.969,none,28.1,0.028,
9abb778b-721e-4947-bbff-ba17a61330ad,2025-04-25T10:41:19,Summit Manufacturing,4136.84,USD,0.824,vendor_mismatch,36.05,0.042,
252715d2-3d9b-41fc-9fc9-7c5ccdee0ba8,2025-06-12T15:27:41,Vertex Legal,10393.73,GBP,0.894,none,34.36,0.051,
fbf4ee0e-f333-4a4b-9de5-e7fd9588f234,2024-02-09T17:19:23,Vertex Legal,7689.84,EUR,0.954,missing_po,27.46,0.133,
94ade6df-0f45-4ffe-9e8a-555545a24f48,2025-11-14T06:23:25,Cobalt Media,8709.7,GBP,0.858,vendor_mismatch,56.69,0.067,
9f131d0e-9f20-455b-ae37-d4781ef7305a,2024-02-17T05:15:45,Pioneer Logistics,7630.19,USD,0.723,missing_po,49.55,0.127,
5b64a3f2-55c5-4229-aaf2-31d3e7908923,2026-05-13T10:24:29,Vertex Legal,10926.57,EUR,0.762,none,47.99,0.021,
5ed813e1-ace3-4350-b956-4ab2d2962eac,2026-05-18T18:30:38,Meridian Insurance,12941.61,INR,0.85,none,60.14,0.153,
cdd71456-b872-4c52-9847-1cacc6b30d8c,2025-05-26T20:58:08,Vertex Legal,8501.19,EUR,0.885,tax_mismatch,54.42,0.079,
7baa5b70-2b82-4bd8-b50b-2b116ad2d7cf,2025-01-16T05:52:11,Summit Manufacturing,12790.88,EUR,0.935,tax_mismatch,36.85,0.216,
83dd5139-f515-4102-a712-70bed2945a8c,2025-08-14T08:16:15,Aster Financial,11495.59,EUR,0.989,missing_po,62.25,0.025,
66adb7af-7dcb-4624-a91c-f7409f150516,2025-10-12T16:56:10,Meridian Insurance,9838.39,INR,0.772,duplicate,36.63,0.045,
1a820e6c-682d-44ba-9395-27ed08dd611f,2024-04-26T18:42:18,Arbor Pharma,7851.93,GBP,0.903,none,40.94,0.238,
83a66016-ee84-4b55-ba3e-83d61de5a96e,2025-01-24T07:06:27,Atlas Education,1713.2,EUR,0.798,none,25.69,0.04,
925ce58a-5d6e-437a-9366-534bb30d0cb8,2024-04-16T20:49:36,Pioneer Logistics,25,GBP,0.824,duplicate,43.26,0.077,
04f94a68-8777-459d-a3e4-6879f0df50ce,2024-12-20T04:47:59,Aster Financial,14321.13,INR,0.833,missing_po,46.85,0.039,
f4c163d2-1648-419a-b157-fdfea8c81721,2025-05-20T16:26:57,BluePeak Retail,25,GBP,0.94,none,11.53,0.382,
5371ebc0-aa2a-46a8-9200-e639b5a99e6c,2025-09-01T18:46:24,Cobalt Media,4196.39,INR,0.96,none,35.99,0.336,
3802b7a4-fa3d-48d9-a36a-0ae9b2d1b14f,2024-04-14T12:07:55,Meridian Insurance,6642.07,GBP,0.889,missing_po,69.51,0.166,
774aba3c-5448-42c0-82f5-727ad8a01b2f,2024-12-24T02:31:55,Summit Manufacturing,13768.34,EUR,0.762,missing_po,61.63,0.098,
9dd6a2ae-eb74-472b-9cf6-523457a8d06a,2025-12-18T06:53:21,Summit Manufacturing,8576.56,INR,0.827,vendor_mismatch,8.9,0.192,
d13ae69f-d176-418d-9202-d44b18785c8a,2024-12-14T18:56:50,CivicGrid Utilities,15396.62,USD,0.74,missing_po,41.15,0.198,
fc7df2c0-b8da-4ce3-8abf-76bf55e406d2,2024-07-31T07:43:38,CivicGrid Utilities,18832.05,USD,0.942,missing_po,62.63,0.025,
5cda9be0-b1ce-49ad-a144-dde216c7542a,2024-06-08T19:17:06,CivicGrid Utilities,11578.76,GBP,0.847,vendor_mismatch,22.15,0.287,
adcbe88b-bd6c-488d-8092-59b6563b4016,2025-07-29T00:00:16,Cobalt Media,17648.08,INR,0.891,missing_po,88.35,0.151,
9f1c88f1-179b-4ea1-9f49-903a202f65fe,2025-03-10T17:00:09,Summit Manufacturing,4502.08,EUR,0.8,duplicate,29.37,0.265,
6e23f49f-51ea-46a2-8de2-002ea927c2d1,2026-02-13T19:54:42,BluePeak Retail,11952.66,GBP,0.725,duplicate,79.65,0.089,
7ab11ecc-5174-401e-8c38-9d7e4b566bfb,2024-12-23T04:26:39,Aster Financial,5666.77,EUR,0.782,tax_mismatch,31.18,0.046,
e9b01382-6f69-46a1-bf4b-b56e0b699a6a,2025-12-02T23:44:09,Aster Financial,6886.69,USD,0.853,missing_po,59.86,0.423,
cf8964bc-c56c-42ff-b622-a7e2f9fef7fe,2025-02-09T17:48:32,Summit Manufacturing,16651.56,GBP,0.732,missing_po,57.87,0.186,
44b86a46-ca47-4c68-a11d-c2eea3c08dcf,2025-09-18T15:19:34,Vertex Legal,5215.66,INR,0.87,duplicate,29.36,0.045,
5926c11d-c8e6-473b-8fce-7023597530e6,2025-11-08T22:45:04,Helio Energy,12325.45,GBP,0.983,vendor_mismatch,47.71,0.066,
1959d6f7-800c-44de-9a8a-b9e5117b82aa,2025-10-30T13:03:09,Helio Energy,6912.59,EUR,0.743,none,14.29,0.032,
da30c8d6-3571-41d1-8c79-22123f4bf43f,2026-04-17T03:02:41,Pioneer Logistics,1600.81,GBP,0.91,duplicate,40.18,0.04,
c47e525d-8ac5-4053-ab6c-052baa298958,2026-04-16T00:55:36,Arbor Pharma,5508.95,USD,0.775,none,14.67,0.045,
1f468ee5-e31c-437b-b771-f67e2ca8e15b,2024-09-13T02:07:06,BluePeak Retail,11686.63,USD,0.827,duplicate,99.02,0.057,
ad0304fb-aec1-470d-bf40-60ab34cc506e,2026-02-24T08:41:10,Arbor Pharma,9269.4,GBP,0.992,missing_po,32.91,0.213,
7f9efb74-510c-4283-acfe-d357b88577db,2024-08-20T20:07:13,Northwind Health,2972.65,EUR,0.908,missing_po,1,0.067,
8e4f76fd-83a7-40af-808a-3292cba1a580,2024-06-19T17:30:49,Northwind Health,15545.21,GBP,0.959,vendor_mismatch,33.74,0.153,
d903666d-a138-42a7-9165-50db6f23e9eb,2024-06-10T01:57:26,Summit Manufacturing,6233.49,GBP,0.975,missing_po,64.1,0.076,
b4f9f103-e934-4fa8-922b-e7a4bdff642d,2024-09-07T21:48:10,Helio Energy,11735.39,EUR,0.758,duplicate,16.02,0.269,
fdd3a896-3e69-4e0a-aa40-fcc80f86029d,2025-08-01T09:20:56,Helio Energy,4809.07,EUR,0.745,none,92.17,0.002,
3314c475-1f43-461d-ab51-21739a0e60d5,2025-12-10T16:16:52,Meridian Insurance,25,EUR,0.725,missing_po,59.82,0.422,
747d47b8-2644-4a1b-8490-3a9d3e4d1019,2025-11-10T07:39:44,CivicGrid Utilities,9070.11,INR,0.89,duplicate,105.07,0.074,
5dd89b4c-ea1f-4171-89a4-34bad57c890a,2024-05-01T19:17:10,CivicGrid Utilities,655.82,USD,0.932,vendor_mismatch,88.57,0.076,
57ebcb37-1957-4036-b354-7a22c8c3bfb5,2025-08-24T17:53:11,Summit Manufacturing,26556.16,INR,0.757,tax_mismatch,27.64,0.043,
4535d822-85ed-4def-8dec-80c514c1097b,2024-06-15T04:43:05,Arbor Pharma,6191.83,INR,0.851,vendor_mismatch,92.62,0.083,
907db145-70c0-4bea-b9ad-a6b57946bde0,2024-02-07T04:27:47,Pioneer Logistics,8177.26,GBP,0.752,tax_mismatch,78.39,0.097,
b86b8845-a65d-4e44-b22c-d1c3acfa178f,2025-08-01T06:42:07,Vertex Legal,608.8,USD,0.985,vendor_mismatch,60.22,0.41,
f7932d4c-e398-4010-867e-e440fedf56f1,2025-04-06T17:36:38,Helio Energy,25,GBP,0.729,none,57.55,0.054,
29f87717-0256-4f67-b2b3-0e151bb251d2,2024-07-30T01:59:26,CivicGrid Utilities,4754.1,USD,0.739,duplicate,57.36,0.203,
b9056c91-6993-4239-ac7f-7e5a9117851a,2024-11-06T04:57:59,Pioneer Logistics,16276.55,EUR,0.862,none,41.23,0.008,
67b02df2-e55f-490e-ac8e-5fc9930450be,2025-03-13T21:11:52,BluePeak Retail,25,USD,0.975,tax_mismatch,43.22,0.119,
10a184c5-9ee4-4338-870f-64b2162cd8f3,2024-11-28T20:34:29,Vertex Legal,25,USD,0.813,vendor_mismatch,103.33,0.087,
e4e2e27f-55c4-4028-8462-ffe6ce7c1713,2024-08-31T22:50:09,Northwind Health,12339.4,GBP,0.896,duplicate,61.8,0.024,
e8a66f57-539a-4052-bd5f-bd03c9facabf,2024-02-02T01:46:35,Pioneer Logistics,6266.6,EUR,0.814,vendor_mismatch,57.87,0.022,
c83ac40b-2f64-42b0-95de-699b6be3c840,2025-06-12T12:33:05,BluePeak Retail,11373.95,GBP,0.786,tax_mismatch,96.57,0.08,
5b15f95b-9994-431e-8f3d-ad49e2643a49,2024-01-28T20:28:29,CivicGrid Utilities,21864.64,USD,0.788,none,9.99,0.076,
f4391c4c-fef3-4828-a8da-e74b1e462145,2025-03-10T03:06:43,CivicGrid Utilities,10235.56,EUR,0.931,missing_po,111.52,0.158,
1f080751-cdb6-4593-a393-65cc1dd29d2d,2025-08-17T22:09:07,Northwind Health,25,USD,0.956,missing_po,28.7,0.149,
e2ccf7a1-5fff-4466-b6d5-f7bebceb4dbf,2025-04-16T15:45:34,Pioneer Logistics,14550.86,GBP,0.788,none,1,0.053,
f7544ad3-ef05-432c-acb8-ada12461149d,2024-08-26T00:04:43,Pioneer Logistics,11679.19,EUR,0.88,tax_mismatch,70.73,0.213,
e007d216-69be-4ece-ba90-04d93cc3c81f,2026-03-23T11:30:13,Vertex Legal,7862.54,USD,0.739,tax_mismatch,2.31,0.038,
86d938a5-2703-456a-abb2-e7c97d42dae7,2026-02-04T14:55:25,Arbor Pharma,23427.46,USD,0.78,none,49.68,0.119,
d64fb999-0ca5-4bd8-af6e-fcd66a583dc0,2024-04-07T09:18:07,Helio Energy,9306.02,EUR,0.915,vendor_mismatch,82.47,0.063,
5e71a41a-b9a5-4b99-99fb-053f7b6b3447,2026-04-16T15:16:26,Cobalt Media,25,USD,0.973,vendor_mismatch,1,0.052,
88085b80-d8d7-484b-a712-59625c2d792b,2024-11-16T20:26:10,Aster Financial,7225.99,GBP,0.922,tax_mismatch,32.68,0.129,
89493c4a-453d-4bd2-9abc-39b739309bbe,2024-07-10T17:39:17,Cobalt Media,6884.48,GBP,0.772,missing_po,49.05,0.061,
ce516d4f-fe6a-4dcc-9087-c0dd6cbcca0d,2025-11-27T18:09:50,Cobalt Media,18129.72,GBP,0.808,duplicate,46.98,0.159,
ff337991-7063-4dfe-b8bc-aa7d5cc1d14d,2024-01-01T12:54:35,Pioneer Logistics,3420.96,INR,0.761,tax_mismatch,56.59,0.231,
6347eae4-c57d-442c-8bc3-8f49f5ac280d,2025-08-06T18:26:14,Vertex Legal,9524.58,INR,0.8,missing_po,50.99,0.017,
f1ff0848-9ea4-4806-8703-fba6da0c8aa5,2024-01-07T03:43:30,Aster Financial,12062.73,EUR,0.977,vendor_mismatch,13.86,0.065,
1f4515e7-2f12-4fd6-8a85-4797558ec2db,2026-04-22T22:36:30,Vertex Legal,7394.17,USD,0.993,none,80.61,0.029,
72a20832-fc46-42be-9632-0e96f711f4cc,2024-09-24T03:00:09,Atlas Education,7008.58,GBP,0.906,none,5.15,0.024,
7db50ead-814e-46d3-ab41-85f2dfe5fe7a,2026-02-13T10:41:50,BluePeak Retail,8275.84,EUR,0.922,tax_mismatch,61.48,0.065,
163f9f79-69ef-4bf3-a927-60d37338cbe5,2026-02-15T01:33:23,Aster Financial,6133.4,EUR,0.975,vendor_mismatch,35.21,0.229,
85aac6de-4941-4d3d-bf77-91771a45be07,2025-09-24T15:28:19,BluePeak Retail,12323.74,USD,0.772,tax_mismatch,14.25,0.186,
9ec63780-9af9-4ec4-ad27-d269cfa968a5,2026-02-12T22:58:01,Arbor Pharma,4785.24,USD,0.801,missing_po,67.97,0.028,
fdeb7558-185c-44cc-ad32-e93fb316bac8,2025-02-16T21:20:50,Pioneer Logistics,9365.04,GBP,0.828,vendor_mismatch,33.16,0.147,
6d325d58-eab7-4e5c-b71f-7cc17a3c9546,2024-01-19T08:47:32,Aster Financial,8873.63,USD,0.884,tax_mismatch,49.93,0.316,
5e5b21a7-8ee9-42f6-9ec2-a91a81af9d03,2025-03-24T18:04:22,Aster Financial,25,EUR,0.979,vendor_mismatch,22.49,0.046,
0d54c284-33aa-4b1f-9a76-04b7c99ab5cc,2025-06-29T05:36:53,Aster Financial,11141.91,EUR,0.724,duplicate,76.14,0.281,
3e4fa98d-4f9d-4d90-b54e-d5d4c29bdd83,2025-11-28T10:58:29,Pioneer Logistics,4992.0,INR,0.759,none,83.42,0.061,
de8e6c2e-d48d-48c5-ac82-ffa4e0021569,2025-07-03T23:31:42,Summit Manufacturing,13603.03,INR,0.724,duplicate,83.67,0.01,
18e2a249-d479-4b1d-9e4e-2b5a09c53313,2026-01-28T19:08:15,CivicGrid Utilities,15187.19,EUR,0.947,missing_po,1,0.209,
c240de51-ffed-473b-a61b-7e7a0ab6f6a9,2024-10-02T04:31:23,Summit Manufacturing,8606.75,EUR,0.891,missing_po,45.94,0.084,
f38f15d6-bf0c-4fd7-9b12-8d84af43726e,2026-01-21T10:57:21,Cobalt Media,3831.78,USD,0.879,tax_mismatch,40.88,0.039,
68267953-eed8-4d56-bc73-473765592b81,2024-09-17T02:05:16,Arbor Pharma,8432.15,EUR,0.948,tax_mismatch,68.23,0.149,
f5da9b77-824b-491b-a8dd-b3e2b31847f9,2024-02-10T22:13:13,Meridian Insurance,8563.02,GBP,0.842,none,33.36,0.116,
dc596b75-9773-40f9-a998-698db1e7c5d9,2026-04-19T08:22:21,Atlas Education,4323.32,GBP,0.758,missing_po,78.65,0.07,
872c8522-ae5c-42e8-b278-4cced9b0ac04,2024-11-08T22:32:56,Atlas Education,12771.19,USD,0.96,tax_mismatch,72.06,0.184,
337b33b6-0995-49bb-ba2c-af6ee150a68f,2025-12-31T15:55:33,Helio Energy,8385.48,USD,0.954,duplicate,34.87,0.22,
f0e31eb0-2226-4308-8b2f-53cdd79be718,2024-06-22T17:24:01,Atlas Education,373.0,USD,0.833,vendor_mismatch,11.86,0.009,
ff354860-4813-4b78-bb6a-eea526bc6f40,2024-02-16T23:23:04,Aster Financial,17671.41,GBP,0.875,none,42.59,0.015,
7b3f5cb1-207c-490a-bad1-def626aa8bd7,2024-11-08T02:02:01,CivicGrid Utilities,5023.92,INR,0.878,none,44.51,0.056,
b895e203-c499-41a1-908d-3c5ad80a165f,2026-02-22T04:41:26,Vertex Legal,6363.4,GBP,0.878,duplicate,61.2,0.163,
0f47454c-ecc2-43f6-8565-590675725089,2025-09-16T09:07:05,Cobalt Media,4520.01,USD,0.946,missing_po,34.28,0.204,
b8a42e6e-ac89-4912-a402-e3ecfacbd6f4,2024-11-29T01:11:41,BluePeak Retail,15097.75,USD,0.904,vendor_mismatch,61.2,0.267,
629e18b9-14dc-40f4-927b-ff95c3da1248,2025-03-31T22:52:55,Meridian Insurance,17914.21,EUR,0.776,tax_mismatch,62.14,0.016,
10813630-dac7-4a60-9b8a-cf10ae0ad06b,2024-12-18T13:08:46,Vertex Legal,18071.57,EUR,0.768,duplicate,30.13,0.248,
9a972e8b-a08b-4b46-9564-71c69a7c8621,2024-07-03T23:45:24,Helio Energy,10842.25,GBP,0.799,vendor_mismatch,89.39,0.08,
48f7c9c4-8e74-4e1c-b441-79ac40a586aa,2024-12-27T05:43:20,Cobalt Media,5543.56,INR,0.765,none,71.28,0.111,
5c10fdc9-2c95-4f3b-82a1-4dd1b5aeee6e,2026-05-31T16:28:38,Vertex Legal,8897.93,USD,0.921,none,83.46,0.077,
cdf178bd-f68a-4887-a617-3d350a182c9b,2026-04-08T10:26:27,Cobalt Media,10535.96,EUR,0.749,vendor_mismatch,46.43,0.03,
7866c620-ec82-41ac-a86d-89b2d1581592,2025-02-12T10:50:05,BluePeak Retail,3975.87,USD,0.95,missing_po,15.92,0.169,
62799b9f-e5e7-40f3-ab6b-54e5dafd23ff,2025-11-05T12:53:31,Northwind Health,11945.62,USD,0.925,missing_po,17.76,0.166,
