sku,product_name,category,unit_cost_usd,lead_time_days,supplier_risk,stock_on_hand,reorder_point,active,duplicate_marker
XRX-SKU-00326,Toner 006R04399,software,9905.8,10,0.621,341,136,True,
XRX-SKU-00327,Xerox C410,service,2519.19,44,0.951,520,232,True,
XRX-SKU-00328,Xerox PrimeLink C9070,service,5832.4,54,0.775,715,210,True,
XRX-SKU-00329,Xerox C410,device,9302.61,28,0.634,764,242,True,
XRX-SKU-00330,Fuser 115R00138,device,16742.81,41,0.234,196,229,True,
XRX-SKU-00331,Xerox C410,spare_part,14992.45,10,0.461,598,59,True,
XRX-SKU-00332,Fuser 115R00138,device,8962.13,52,0.313,280,151,True,
XRX-SKU-00333,Xerox AltaLink C8155,device,13681.15,44,0.554,79,21,True,
XRX-SKU-00334,Xerox C410,spare_part,10994.18,49,0.077,125,81,True,
XRX-SKU-00335,Xerox B315,toner,3481.82,40,0.706,686,222,True,
XRX-SKU-00336,Fuser 115R00138,service,9718.96,25,0.634,710,16,True,
XRX-SKU-00337,Xerox PrimeLink C9070,spare_part,842.92,39,0.794,500,144,True,
XRX-SKU-00338,Xerox C410,toner,12811.62,26,0.797,100,177,True,
XRX-SKU-00339,Transfer Belt 001R00613,service,2674.41,12,0.665,416,202,True,
XRX-SKU-00340,Xerox AltaLink C8155,service,11311.57,28,0.783,406,170,True,
XRX-SKU-00341,Toner 006R04399,service,6821.04,29,0.647,695,42,True,
XRX-SKU-00342,Xerox VersaLink B625,device,6997.51,11,0.115,898,43,True,
XRX-SKU-00343,Xerox C410,software,6120.49,3,0.379,81,89,True,
XRX-SKU-00344,Transfer Belt 001R00613,spare_part,3656.25,14,0.74,382,144,True,
XRX-SKU-00345,Fuser 115R00138,service,7287.42,46,0.1,14,181,True,
XRX-SKU-00346,Transfer Belt 001R00613,device,2157.69,20,0.894,496,146,True,
XRX-SKU-00347,Transfer Belt 001R00613,software,18361.95,2,0.889,202,141,False,
XRX-SKU-00348,Xerox C410,toner,14870.44,35,0.321,23,83,True,
XRX-SKU-00349,Xerox PrimeLink C9070,software,2233.56,47,0.988,112,94,False,
XRX-SKU-00350,Xerox B315,toner,4856.6,41,0.593,430,87,True,
XRX-SKU-00351,Xerox C410,spare_part,18527.13,31,0.535,158,180,True,
XRX-SKU-00352,Xerox B315,spare_part,14384.44,54,0.876,16,112,True,
XRX-SKU-00353,Xerox B315,toner,1539.89,50,0.296,873,191,False,
XRX-SKU-00354,Xerox VersaLink B625,toner,3267.5,14,0.763,191,110,True,
XRX-SKU-00355,Xerox B315,toner,12467.29,35,0.24,696,154,False,
XRX-SKU-00356,Transfer Belt 001R00613,spare_part,3196.29,34,0.916,199,136,True,
XRX-SKU-00357,Transfer Belt 001R00613,service,10335.67,2,0.693,793,171,True,
XRX-SKU-00358,Xerox C410,software,14148.06,46,0.535,382,202,True,
XRX-SKU-00359,Toner 006R04399,software,11931.18,14,0.777,428,77,True,
XRX-SKU-00360,Xerox PrimeLink C9070,service,6263.43,15,0.141,749,56,True,
XRX-SKU-00361,Xerox C410,software,17018.09,60,0.078,789,169,True,
XRX-SKU-00362,Xerox PrimeLink C9070,software,13849.4,37,0.895,34,130,True,
XRX-SKU-00363,Transfer Belt 001R00613,device,7292.87,27,0.215,758,233,True,
XRX-SKU-00364,Xerox B315,toner,10052.89,28,0.281,261,24,True,
XRX-SKU-00365,Xerox VersaLink B625,device,17228.64,14,0.194,475,65,True,
XRX-SKU-00366,Toner 006R04399,service,7024.14,22,0.708,828,74,True,
XRX-SKU-00367,Toner 006R04399,software,7014.91,46,0.94,117,75,False,
XRX-SKU-00368,Toner 006R04399,service,14461.7,1,0.461,612,229,False,
XRX-SKU-00369,Fuser 115R00138,toner,14207.74,45,0.733,79,140,True,
XRX-SKU-00370,Xerox PrimeLink C9070,software,13789.26,35,0.861,117,164,True,
XRX-SKU-00371,Fuser 115R00138,device,15657.81,24,0.996,17,127,True,
XRX-SKU-00372,Transfer Belt 001R00613,software,7886.77,28,0.406,377,15,False,
XRX-SKU-00373,Xerox AltaLink C8155,software,13526.11,26,0.42,369,136,True,
XRX-SKU-00374,Xerox VersaLink B625,spare_part,3860.89,37,0.636,440,16,True,
XRX-SKU-00375,Xerox B315,device,9795.93,39,0.88,306,75,True,
XRX-SKU-00376,Xerox VersaLink B625,device,16977.8,37,0.075,780,139,True,
XRX-SKU-00377,Fuser 115R00138,service,11689.62,5,0.179,454,247,True,
XRX-SKU-00378,Transfer Belt 001R00613,service,7009.07,21,0.832,125,56,True,
XRX-SKU-00379,Xerox B315,toner,9667.06,25,0.695,20,218,True,
XRX-SKU-00380,Toner 006R04399,service,10726.07,34,0.469,402,14,True,
XRX-SKU-00381,Toner 006R04399,device,13803.02,50,0.031,450,144,True,
XRX-SKU-00382,Toner 006R04399,service,1059.93,6,0.914,333,202,True,
XRX-SKU-00383,Xerox C410,device,7207.48,13,0.217,102,254,True,
XRX-SKU-00384,Xerox B315,service,5722.36,8,0.518,320,158,True,
XRX-SKU-00385,Fuser 115R00138,service,11071.57,22,0.135,325,125,True,
XRX-SKU-00386,Xerox B315,spare_part,18339.97,25,0.256,557,193,False,
XRX-SKU-00387,Toner 006R04399,spare_part,13783.48,27,0.836,527,150,True,
XRX-SKU-00388,Xerox AltaLink C8155,toner,12697.25,19,0.194,710,118,True,
XRX-SKU-00389,Xerox PrimeLink C9070,toner,599.34,13,0.853,835,249,True,
XRX-SKU-00390,Xerox C410,toner,11180.81,39,0.853,16,86,True,
XRX-SKU-00391,Transfer Belt 001R00613,toner,8741.14,1,0.532,540,227,True,
XRX-SKU-00392,Xerox AltaLink C8155,device,1793.97,19,0.608,579,244,True,
XRX-SKU-00393,Fuser 115R00138,toner,6665.57,45,0.596,152,258,True,
XRX-SKU-00394,Xerox PrimeLink C9070,device,17633.98,57,0.733,396,111,True,
XRX-SKU-00395,Toner 006R04399,software,13424.4,43,0.232,790,147,True,
XRX-SKU-00396,Xerox B315,software,7779.17,56,0.31,452,196,True,
XRX-SKU-00397,Xerox VersaLink B625,spare_part,8303.07,13,0.774,291,69,True,
XRX-SKU-00398,Xerox B315,device,5949.94,50,0.585,214,62,True,
XRX-SKU-00399,Transfer Belt 001R00613,service,5081.34,27,0.434,318,63,True,
XRX-SKU-00400,Xerox B315,software,13232.01,3,0.459,809,126,True,
XRX-SKU-00401,Toner 006R04399,device,5718.92,8,0.406,634,73,True,
XRX-SKU-00402,Transfer Belt 001R00613,software,18012.3,27,0.925,826,86,True,
XRX-SKU-00403,Xerox VersaLink B625,spare_part,18492.23,8,0.055,380,156,True,
XRX-SKU-00404,Transfer Belt 001R00613,device,7929.13,24,0.067,876,146,True,
XRX-SKU-00405,Toner 006R04399,spare_part,10837.09,1,0.836,698,101,True,
XRX-SKU-00406,Toner 006R04399,software,12839.76,22,0.225,589,54,False,
XRX-SKU-00407,Fuser 115R00138,device,1471.28,28,0.978,572,79,True,
XRX-SKU-00408,Xerox AltaLink C8155,device,6223.72,10,0.282,338,68,True,
XRX-SKU-00409,Fuser 115R00138,spare_part,5739.21,38,0.0,486,207,True,
XRX-SKU-00410,Xerox PrimeLink C9070,software,9946.63,17,0.367,856,32,True,
XRX-SKU-00411,Xerox VersaLink B625,toner,151.09,11,0.024,344,233,True,
XRX-SKU-00412,Xerox B315,service,3156.11,52,0.737,735,154,True,
XRX-SKU-00413,Xerox B315,toner,8401.96,50,0.997,166,258,True,
XRX-SKU-00414,Xerox VersaLink B625,spare_part,5431.7,25,0.531,874,92,True,
XRX-SKU-00415,Fuser 115R00138,service,15422.52,4,0.683,143,47,True,
XRX-SKU-00416,Xerox PrimeLink C9070,spare_part,3752.05,58,0.466,790,165,True,
XRX-SKU-00417,Xerox C410,software,49.59,4,0.485,111,227,True,
XRX-SKU-00418,Xerox B315,device,7753.84,52,0.521,672,201,True,
XRX-SKU-00419,Xerox B315,software,12806.2,34,0.713,196,86,True,
XRX-SKU-00420,Xerox C410,spare_part,4043.99,33,0.798,708,40,True,
XRX-SKU-00421,Fuser 115R00138,toner,16517.58,60,0.932,197,149,True,
XRX-SKU-00422,Xerox AltaLink C8155,toner,263.49,27,0.251,50,177,True,
XRX-SKU-00423,Xerox AltaLink C8155,device,7491.4,50,0.808,19,48,True,
XRX-SKU-00424,Transfer Belt 001R00613,spare_part,3037.42,25,0.621,386,22,False,
XRX-SKU-00425,Toner 006R04399,device,2765.64,53,0.413,884,25,True,
XRX-SKU-00426,Xerox VersaLink B625,service,4779.11,29,0.169,341,73,True,
XRX-SKU-00427,Xerox PrimeLink C9070,device,13024.04,33,0.383,198,139,True,
XRX-SKU-00428,Xerox B315,device,14302.62,50,0.486,373,117,True,
XRX-SKU-00429,Xerox C410,service,17348.26,20,0.217,217,255,True,
XRX-SKU-00430,Xerox PrimeLink C9070,device,8752.69,19,0.471,685,112,True,
XRX-SKU-00431,Xerox B315,device,17149.41,19,0.458,65,80,True,
XRX-SKU-00432,Toner 006R04399,spare_part,15219.22,46,0.106,497,183,True,
XRX-SKU-00433,Transfer Belt 001R00613,device,3468.9,53,0.497,445,92,True,
XRX-SKU-00434,Xerox AltaLink C8155,software,9626.51,39,0.414,683,254,True,
XRX-SKU-00435,Xerox B315,spare_part,14414.32,53,0.824,780,248,True,
XRX-SKU-00436,Xerox C410,software,17514.98,8,0.027,499,205,True,
XRX-SKU-00437,Xerox C410,service,6406.05,56,0.177,438,73,True,
XRX-SKU-00438,Xerox AltaLink C8155,software,11072.58,41,0.151,312,95,True,
XRX-SKU-00439,Xerox B315,software,16510.94,13,0.617,103,114,True,
XRX-SKU-00440,Xerox B315,software,12415.76,8,0.467,227,157,True,
XRX-SKU-00441,Fuser 115R00138,service,17773.29,24,0.462,635,19,True,
XRX-SKU-00442,Xerox VersaLink B625,software,15602.87,11,0.782,238,74,True,
XRX-SKU-00443,Toner 006R04399,service,18320.82,21,0.571,407,68,True,
XRX-SKU-00444,Fuser 115R00138,service,14533.64,17,0.411,230,159,True,
XRX-SKU-00445,Xerox B315,toner,15245.11,45,0.911,296,149,True,
XRX-SKU-00446,Xerox C410,software,17610.07,11,0.713,632,101,False,
XRX-SKU-00447,Xerox B315,software,2770.52,33,0.191,131,145,True,
XRX-SKU-00448,Fuser 115R00138,toner,3245.54,54,0.372,638,182,True,
XRX-SKU-00449,Transfer Belt 001R00613,toner,13415.82,51,0.245,800,233,True,
XRX-SKU-00450,Transfer Belt 001R00613,toner,1101.14,41,0.911,411,107,True,
XRX-SKU-00451,Fuser 115R00138,service,3087.16,2,0.421,810,222,True,
XRX-SKU-00452,Xerox C410,toner,14872.78,9,0.127,735,13,True,
XRX-SKU-00453,Xerox B315,spare_part,6028.77,5,0.282,135,196,True,
XRX-SKU-00454,Xerox PrimeLink C9070,spare_part,17404.4,28,0.886,96,94,True,
XRX-SKU-00455,Xerox AltaLink C8155,device,12608.38,34,0.051,85,77,True,
XRX-SKU-00456,Xerox C410,spare_part,968.89,8,0.237,71,97,True,
XRX-SKU-00457,Transfer Belt 001R00613,spare_part,15645.41,18,0.308,737,100,True,
XRX-SKU-00458,Xerox B315,device,4859.16,22,0.702,791,138,True,
XRX-SKU-00459,Fuser 115R00138,spare_part,11159.99,2,0.632,81,212,True,
XRX-SKU-00460,Fuser 115R00138,device,16315.49,33,0.771,660,196,False,
XRX-SKU-00461,Toner 006R04399,service,15739.92,25,0.23,18,220,True,
XRX-SKU-00462,Xerox C410,service,4413.88,37,0.686,17,127,True,
XRX-SKU-00463,Toner 006R04399,device,15928.73,57,0.03,724,250,True,
XRX-SKU-00464,Xerox VersaLink B625,toner,17805.75,25,0.119,296,208,True,
XRX-SKU-00465,Transfer Belt 001R00613,device,9128.3,16,0.326,510,25,True,
XRX-SKU-00466,Xerox AltaLink C8155,toner,10504.19,54,0.676,724,56,True,
XRX-SKU-00467,Transfer Belt 001R00613,service,11139.88,46,0.996,185,15,True,
XRX-SKU-00468,Xerox VersaLink B625,service,4303.39,37,0.545,488,167,True,
XRX-SKU-00469,Fuser 115R00138,software,17953.87,32,0.333,379,39,True,
XRX-SKU-00470,Toner 006R04399,toner,12353.34,9,0.611,666,255,True,
XRX-SKU-00471,Transfer Belt 001R00613,toner,9587.08,56,0.502,837,14,True,
XRX-SKU-00472,Xerox VersaLink B625,spare_part,12688.25,37,0.907,623,151,True,
XRX-SKU-00473,Fuser 115R00138,device,10431.68,38,0.544,459,255,True,
XRX-SKU-00474,Xerox AltaLink C8155,device,4398.41,58,0.462,750,79,True,
XRX-SKU-00475,Xerox VersaLink B625,service,7047.32,55,0.334,866,85,True,
XRX-SKU-00476,Xerox VersaLink B625,device,11654.21,25,0.386,577,60,True,
XRX-SKU-00477,Xerox B315,software,18341.82,24,0.658,737,63,True,
XRX-SKU-00478,Xerox PrimeLink C9070,software,17808.68,15,0.758,846,43,True,
XRX-SKU-00479,Toner 006R04399,toner,18570.23,11,0.06,691,28,True,
XRX-SKU-00480,Transfer Belt 001R00613,device,8130.57,18,0.76,194,28,True,
XRX-SKU-00481,Xerox C410,spare_part,3565.47,52,0.184,65,80,True,
XRX-SKU-00482,Xerox AltaLink C8155,spare_part,2824.09,50,0.328,420,216,True,
XRX-SKU-00483,Xerox PrimeLink C9070,software,5898.16,10,0.122,32,23,True,
XRX-SKU-00484,Xerox B315,spare_part,1252.78,9,0.418,280,258,True,
XRX-SKU-00485,Xerox AltaLink C8155,spare_part,4093.85,18,0.238,561,92,True,
XRX-SKU-00486,Xerox VersaLink B625,service,2348.99,23,0.179,844,205,True,
XRX-SKU-00487,Xerox VersaLink B625,toner,8635.61,33,0.676,788,95,True,
XRX-SKU-00488,Xerox AltaLink C8155,spare_part,12560.53,52,0.978,545,39,True,
XRX-SKU-00489,Fuser 115R00138,toner,5608.67,59,0.296,279,241,True,
XRX-SKU-00490,Xerox PrimeLink C9070,software,17885.06,32,0.879,274,118,True,
XRX-SKU-00491,Xerox C410,spare_part,8973.51,19,0.626,98,59,True,
XRX-SKU-00492,Xerox C410,device,1667.5,45,0.37,366,53,True,
XRX-SKU-00493,Transfer Belt 001R00613,toner,10077.83,31,0.937,373,211,True,
XRX-SKU-00494,Xerox AltaLink C8155,spare_part,12192.12,60,0.005,190,231,True,
XRX-SKU-00495,Xerox PrimeLink C9070,spare_part,10057.02,42,0.493,375,216,True,
XRX-SKU-00496,Xerox PrimeLink C9070,spare_part,950.89,56,0.157,509,83,True,
XRX-SKU-00497,Xerox PrimeLink C9070,spare_part,18089.94,48,0.541,563,24,False,
XRX-SKU-00498,Toner 006R04399,device,3528.6,51,0.386,727,110,True,
XRX-SKU-00499,Transfer Belt 001R00613,toner,16646.93,52,0.928,649,10,True,
XRX-SKU-00500,Xerox C410,service,1340.09,16,0.711,124,71,True,
XRX-SKU-00501,Transfer Belt 001R00613,device,9063.39,8,0.023,867,167,True,
XRX-SKU-00502,Xerox C410,spare_part,15933.59,47,0.348,523,209,True,
XRX-SKU-00503,Xerox B315,software,12884.62,32,0.366,305,88,True,
XRX-SKU-00504,Xerox B315,service,2775.7,22,0.017,692,89,True,
XRX-SKU-00505,Xerox PrimeLink C9070,software,7621.07,58,0.819,663,29,True,
XRX-SKU-00506,Xerox AltaLink C8155,service,973.16,13,0.593,711,160,True,
XRX-SKU-00507,Fuser 115R00138,device,2318.36,58,0.144,739,115,True,
XRX-SKU-00508,Toner 006R04399,software,5853.53,57,0.837,18,130,True,
XRX-SKU-00509,Fuser 115R00138,device,4212.2,8,0.808,829,237,True,
XRX-SKU-00510,Xerox PrimeLink C9070,software,17620.26,7,0.602,656,44,True,
XRX-SKU-00511,Xerox VersaLink B625,device,17941.39,56,0.854,890,87,True,
XRX-SKU-00512,Xerox PrimeLink C9070,spare_part,13795.48,42,0.433,104,70,True,
XRX-SKU-00513,Transfer Belt 001R00613,device,16825.81,20,0.522,11,84,True,
XRX-SKU-00514,Toner 006R04399,device,11710.95,59,0.058,841,125,True,
XRX-SKU-00515,Xerox AltaLink C8155,toner,18120.94,15,0.095,867,63,True,
XRX-SKU-00516,Toner 006R04399,toner,17982.53,23,0.24,560,59,True,
XRX-SKU-00517,Xerox B315,spare_part,9197.59,30,0.509,804,104,False,
XRX-SKU-00518,Fuser 115R00138,device,7667.93,3,0.813,278,18,True,
XRX-SKU-00519,Xerox PrimeLink C9070,service,9183.51,45,0.268,655,226,True,
XRX-SKU-00520,Xerox B315,service,9499.09,48,0.979,116,201,True,
XRX-SKU-00521,Transfer Belt 001R00613,software,10307.14,46,0.05,566,70,True,
XRX-SKU-00522,Xerox PrimeLink C9070,software,5190.03,1,0.843,289,168,True,
XRX-SKU-00523,Xerox C410,toner,12558.44,41,0.219,690,197,True,
XRX-SKU-00524,Xerox VersaLink B625,spare_part,11764.96,53,0.052,91,29,False,
XRX-SKU-00525,Transfer Belt 001R00613,toner,16323.69,57,0.445,218,210,True,
XRX-SKU-00526,Toner 006R04399,spare_part,9712.8,37,0.561,126,86,False,
XRX-SKU-00527,Xerox B315,toner,14227.74,58,0.931,169,226,True,
XRX-SKU-00528,Toner 006R04399,device,7804.78,44,0.482,727,179,True,
XRX-SKU-00529,Xerox AltaLink C8155,software,865.4,28,0.706,819,62,True,
XRX-SKU-00530,Xerox VersaLink B625,toner,11276.81,47,0.36,767,81,True,
XRX-SKU-00531,Toner 006R04399,service,17227.48,38,0.015,1,14,True,
XRX-SKU-00532,Xerox B315,spare_part,13491.66,53,0.901,569,128,True,
XRX-SKU-00533,Xerox PrimeLink C9070,software,3691.6,6,0.347,633,97,False,
XRX-SKU-00534,Xerox AltaLink C8155,toner,548.86,46,0.403,409,99,True,
XRX-SKU-00535,Transfer Belt 001R00613,software,10277.22,38,0.374,400,138,True,
XRX-SKU-00536,Transfer Belt 001R00613,service,2741.91,26,0.306,620,56,True,
XRX-SKU-00537,Xerox PrimeLink C9070,toner,16362.25,4,0.948,897,254,True,
XRX-SKU-00538,Toner 006R04399,service,3058.29,44,0.393,149,129,False,
XRX-SKU-00539,Xerox AltaLink C8155,spare_part,14743.01,29,0.758,558,60,True,
XRX-SKU-00540,Xerox VersaLink B625,service,8684.0,15,0.715,591,194,True,
XRX-SKU-00541,Xerox AltaLink C8155,software,3342.14,37,0.037,364,140,True,
XRX-SKU-00542,Xerox B315,software,18364.6,18,0.446,237,64,True,
XRX-SKU-00543,Xerox AltaLink C8155,spare_part,7822.59,60,0.297,333,121,True,
XRX-SKU-00544,Xerox C410,service,1034.08,30,0.86,549,179,True,
XRX-SKU-00545,Xerox B315,service,16483.05,3,0.367,22,10,True,
XRX-SKU-00546,Xerox VersaLink B625,service,4973.93,1,0.816,256,31,True,
XRX-SKU-00547,Xerox VersaLink B625,service,1546.63,11,0.401,552,12,True,
XRX-SKU-00548,Transfer Belt 001R00613,software,16172.47,17,0.259,471,46,True,
XRX-SKU-00549,Xerox C410,spare_part,8299.73,28,0.469,358,189,False,
XRX-SKU-00550,Toner 006R04399,spare_part,9129.67,57,0.205,574,148,True,
XRX-SKU-00551,Xerox AltaLink C8155,device,2986.3,43,0.832,889,59,True,
XRX-SKU-00552,Xerox AltaLink C8155,service,1492.64,18,0.522,837,16,False,
XRX-SKU-00553,Transfer Belt 001R00613,toner,3997.18,57,0.027,322,236,True,
XRX-SKU-00554,Xerox B315,software,4057.79,3,0.98,177,11,False,
XRX-SKU-00555,Xerox VersaLink B625,software,12762.17,52,0.189,506,234,True,
XRX-SKU-00556,Xerox AltaLink C8155,toner,5835.77,29,0.786,55,141,True,
XRX-SKU-00557,Xerox C410,toner,3364.12,29,0.113,645,201,True,
XRX-SKU-00558,Transfer Belt 001R00613,toner,10672.62,52,0.561,62,250,True,
XRX-SKU-00559,Fuser 115R00138,device,15740.76,32,0.262,300,119,True,
XRX-SKU-00560,Fuser 115R00138,service,14686.94,18,0.453,580,225,True,
XRX-SKU-00561,Xerox PrimeLink C9070,toner,7198.06,1,0.003,439,255,True,
XRX-SKU-00562,Xerox AltaLink C8155,device,8883.58,57,0.934,703,16,True,
XRX-SKU-00563,Xerox B315,toner,13194.41,36,0.866,688,87,True,
XRX-SKU-00564,Xerox VersaLink B625,software,18322.6,14,0.513,762,250,True,
XRX-SKU-00565,Xerox PrimeLink C9070,device,7282.34,14,0.492,240,220,False,
XRX-SKU-00566,Xerox AltaLink C8155,software,6718.17,29,0.767,740,204,True,
XRX-SKU-00567,Toner 006R04399,spare_part,14625.56,10,0.305,397,243,True,
XRX-SKU-00568,Transfer Belt 001R00613,service,9032.73,2,0.186,874,57,True,
XRX-SKU-00569,Xerox PrimeLink C9070,toner,16411.3,54,0.684,854,35,True,
XRX-SKU-00570,Xerox C410,service,4618.75,53,0.759,236,185,True,
XRX-SKU-00571,Xerox B315,toner,13417.57,51,0.473,263,180,True,
XRX-SKU-00572,Toner 006R04399,spare_part,6665.26,26,0.757,684,59,True,
XRX-SKU-00573,Transfer Belt 001R00613,device,11872.27,27,0.869,890,210,True,
XRX-SKU-00574,Xerox VersaLink B625,spare_part,5676.56,15,0.513,94,25,True,
XRX-SKU-00575,Toner 006R04399,toner,11810.16,46,0.225,97,232,True,
XRX-SKU-00576,Toner 006R04399,service,9459.2,33,0.617,452,210,True,
XRX-SKU-00577,Transfer Belt 001R00613,software,12374.99,2,0.295,45,78,True,
XRX-SKU-00578,Xerox PrimeLink C9070,device,14914.77,49,0.506,816,75,True,
XRX-SKU-00579,Transfer Belt 001R00613,toner,16565.63,46,0.301,364,28,True,
XRX-SKU-00580,Xerox B315,device,14085.7,23,0.906,168,161,True,
XRX-SKU-00581,Fuser 115R00138,toner,5396.27,44,0.809,95,62,True,
XRX-SKU-00582,Xerox B315,device,10444.13,46,0.705,204,144,True,
XRX-SKU-00583,Fuser 115R00138,service,11196.3,36,0.297,758,247,False,
XRX-SKU-00584,Fuser 115R00138,device,3332.13,5,0.878,619,234,True,
XRX-SKU-00585,Xerox PrimeLink C9070,software,9981.06,9,0.297,655,187,True,
XRX-SKU-00586,Xerox PrimeLink C9070,software,9855.37,50,0.254,116,226,True,
XRX-SKU-00587,Xerox C410,software,17490.75,25,0.663,100,23,True,
XRX-SKU-00588,Fuser 115R00138,service,14625.07,15,0.132,135,78,True,
XRX-SKU-00589,Xerox AltaLink C8155,service,14829.49,57,0.653,819,77,True,
XRX-SKU-00590,Fuser 115R00138,device,18438.31,42,0.59,203,171,False,
XRX-SKU-00591,Xerox AltaLink C8155,device,15147.24,23,0.44,552,92,True,
XRX-SKU-00592,Fuser 115R00138,software,17110.91,9,0.217,177,216,True,
XRX-SKU-00593,Transfer Belt 001R00613,service,9995.15,51,0.421,459,21,True,
XRX-SKU-00594,Xerox C410,service,2753.29,26,0.862,323,135,True,
XRX-SKU-00595,Fuser 115R00138,spare_part,18676.08,49,0.22,432,225,True,
XRX-SKU-00596,Xerox C410,toner,2962.19,36,0.231,648,99,True,
XRX-SKU-00597,Fuser 115R00138,device,6222.61,42,0.203,213,64,True,
XRX-SKU-00598,Xerox B315,software,5419.28,35,0.571,889,134,True,
XRX-SKU-00599,Fuser 115R00138,device,15931.94,17,0.122,51,128,True,
XRX-SKU-00600,Xerox PrimeLink C9070,service,13715.61,48,0.156,462,67,True,
XRX-SKU-00601,Toner 006R04399,service,4294.77,56,0.718,188,254,True,
XRX-SKU-00602,Xerox B315,software,13511.9,39,0.062,205,222,True,
XRX-SKU-00603,Xerox VersaLink B625,device,8719.59,20,0.243,573,199,True,
XRX-SKU-00604,Xerox B315,toner,14164.05,13,0.838,808,84,True,
XRX-SKU-00605,Toner 006R04399,toner,16483.12,21,0.212,418,189,True,
XRX-SKU-00606,Xerox VersaLink B625,spare_part,6156.55,20,0.745,449,63,True,
XRX-SKU-00607,Fuser 115R00138,toner,11237.87,10,0.88,858,222,True,
XRX-SKU-00608,Xerox PrimeLink C9070,device,2089.8,1,0.983,826,155,True,
XRX-SKU-00609,Xerox B315,toner,7618.11,57,0.697,351,189,True,
XRX-SKU-00610,Xerox AltaLink C8155,service,13357.62,47,0.677,283,177,True,
XRX-SKU-00611,Xerox PrimeLink C9070,spare_part,5237.35,25,0.915,242,12,True,
XRX-SKU-00612,Xerox VersaLink B625,software,4537.44,33,0.602,279,143,True,
XRX-SKU-00613,Transfer Belt 001R00613,device,6033.4,45,0.12,361,233,True,
XRX-SKU-00614,Xerox VersaLink B625,spare_part,6503.89,42,0.006,419,205,True,
XRX-SKU-00615,Xerox C410,service,15285.15,31,0.993,278,225,True,
XRX-SKU-00616,Xerox C410,service,2426.0,46,0.819,74,146,True,
XRX-SKU-00617,Xerox VersaLink B625,spare_part,3905.58,25,0.128,267,25,True,
XRX-SKU-00618,Xerox AltaLink C8155,software,14658.13,46,0.401,17,103,True,
XRX-SKU-00619,Xerox C410,device,4766.64,55,0.31,758,221,True,
XRX-SKU-00620,Xerox PrimeLink C9070,software,16566.03,45,0.647,817,215,True,
XRX-SKU-00621,Xerox AltaLink C8155,device,3735.67,36,0.885,641,189,True,
XRX-SKU-00622,Fuser 115R00138,device,12214.41,52,0.099,700,91,True,
XRX-SKU-00623,Toner 006R04399,software,1579.98,16,0.383,262,66,True,
XRX-SKU-00624,Xerox VersaLink B625,service,7163.8,13,0.968,156,38,True,
XRX-SKU-00625,Xerox AltaLink C8155,toner,12899.92,41,0.246,519,11,True,
XRX-SKU-00626,Xerox VersaLink B625,service,3857.21,25,0.079,241,164,True,
XRX-SKU-00627,Fuser 115R00138,toner,6471.04,37,0.437,572,176,True,
XRX-SKU-00628,Xerox VersaLink B625,spare_part,13171.04,49,0.707,860,86,True,
XRX-SKU-00629,Toner 006R04399,toner,11203.26,41,0.016,731,196,False,
XRX-SKU-00630,Xerox C410,software,14249.16,6,0.355,0,250,True,
XRX-SKU-00631,Toner 006R04399,spare_part,2500.98,41,0.744,224,65,True,
XRX-SKU-00632,Xerox C410,software,10214.44,49,0.353,147,204,True,
XRX-SKU-00633,Toner 006R04399,service,135.9,53,0.074,542,200,True,
