contract_id,customer,effective_date,term_months,sla_uptime_pct,response_time_hours,monthly_value_usd,renewal_risk,obligation_count,violation_count,duplicate_marker
6e8f5e5a-5358-4d00-bdc9-27c851599e47,Arbor Pharma,2025-11-10,48,98.0,4,22714.24,0.549,32,0,
5d73dacc-9061-4bc1-afa1-ded4a991fc35,Aster Financial,2026-05-03,24,99.0,4,86662.19,0.468,8,2,
96ebff8e-7d75-43b3-a000-a179482f77f2,Pioneer Logistics,2025-12-10,12,99.5,8,53287.71,0.871,34,0,
b25444d2-a0bb-4f4c-a63d-7a94ee645c9d,Aster Financial,2024-09-28,24,97.5,2,100379.04,0.425,23,0,
693f9920-e2f8-47bb-85e9-63d6440efad0,BluePeak Retail,2025-04-17,12,98.0,4,96747.22,0.039,11,5,
28617716-e110-4147-9b5b-67c49950d71a,Pioneer Logistics,2026-02-02,48,98.0,24,100706.03,0.026,12,0,
5f06ea7e-1e4d-4a17-acd9-7b7b412ee633,Aster Financial,2026-05-09,60,99.5,8,5776.52,0.198,31,0,
6dc672ae-da69-49a5-af6e-321489809325,Pioneer Logistics,2026-02-13,48,98.0,8,49572.57,0.184,31,3,
04508a7e-3b46-4889-a7b8-c47210e13435,Meridian Insurance,2025-07-18,12,97.5,8,42069.33,0.295,41,2,
1b63cad2-caf7-4b72-b45a-f811acdb99cb,BluePeak Retail,2026-04-15,12,99.5,24,53270.35,0.321,13,0,
280af748-7de9-4de3-a85b-95f7ea93bbad,Summit Manufacturing,2024-01-01,48,99.0,2,23109.82,0.524,9,0,
a86ae4b9-b07a-43d5-8e75-62f899e9a22d,BluePeak Retail,2025-05-09,60,97.5,24,10763.26,0.024,44,3,
1b478ce2-b104-44de-abf1-6b975aa8619b,BluePeak Retail,2024-11-06,60,98.0,8,64508.9,0.705,18,0,
1e53ceb9-6574-44f4-af6f-7f9e28c01f08,Cobalt Media,2025-02-02,48,99.0,4,94594.67,0.756,15,0,
5ba8af0f-0e83-4095-bccc-0e145d34fefc,Northwind Health,2025-12-09,60,99.5,4,76571.33,0.561,19,0,
b9ff5879-3ff9-4be1-a043-d31559781441,CivicGrid Utilities,2026-04-07,48,98.0,24,36992.39,0.944,41,0,
316de02c-5b98-4306-bac6-c689bdd1ad76,Summit Manufacturing,2025-08-08,24,99.0,24,81892.77,0.78,14,0,
3a764e9a-f6b7-4be6-8752-07318bbf4439,Atlas Education,2025-10-05,24,98.0,4,82507.19,0.224,29,0,
2b5dbe70-3929-4cb5-8365-f3e65ee3652a,Vertex Legal,2024-07-13,60,99.5,4,13040.81,0.826,13,3,
d950b221-d411-4573-a4e3-cc8cc396471a,Pioneer Logistics,2024-04-29,60,99.0,2,51466.47,0.84,37,5,
57c84314-2f31-4152-b7b0-ca30018247ac,Arbor Pharma,2024-04-05,48,97.5,8,70685.81,0.236,40,0,
a39289bb-9aab-4839-be44-d6e83443f89f,BluePeak Retail,2025-10-09,12,97.5,2,86699.56,0.738,22,1,
7ba05390-c532-4cb8-94c0-4aa86a82e993,Summit Manufacturing,2024-12-14,48,97.5,4,19890.64,0.217,30,0,
12e01334-c58f-4c78-9dc9-62fbd83eb907,Meridian Insurance,2024-06-27,48,99.5,4,84237.29,0.691,20,0,
b17eff9b-a258-466d-b53d-e13e8d6677c2,BluePeak Retail,2025-06-05,60,98.0,8,8441.54,0.931,40,0,
f788b0d7-8461-4a5c-b682-744f36934ef2,BluePeak Retail,2024-12-07,36,99.0,4,96426.98,0.281,11,0,
66a965c5-90df-4159-a444-4e90117c2861,Atlas Education,2025-11-22,24,97.5,8,116159.21,0.338,17,0,
2f4c317a-caa1-4df3-9648-20458a47e459,Pioneer Logistics,2025-01-27,48,99.5,2,90173.44,0.907,13,0,
6923d5e2-6f0d-40ab-bb09-af34dea224c6,Helio Energy,2024-04-03,36,98.0,8,61612.78,0.846,10,0,
6fb5f28a-d6e2-402e-9fa8-25a1afd5e3ad,CivicGrid Utilities,2024-07-28,24,99.0,2,67267.93,0.084,10,0,
34f0dcf4-ac6c-49b4-af9c-c3f285c4545d,Meridian Insurance,2024-01-06,60,99.5,4,71313.89,0.724,44,0,
79937de6-d357-4872-a8d1-aaed866548e9,Summit Manufacturing,2024-12-16,48,97.5,24,43178.43,0.623,40,1,
aab64bd9-370a-476e-9b2d-5f034c337f70,Meridian Insurance,2024-01-13,48,99.0,2,38875.21,0.398,34,5,
f9a66d54-a32f-4e61-b6cb-364dd3e1da9e,Summit Manufacturing,2025-11-23,48,99.5,4,90541.85,0.577,36,0,
866e92fc-14aa-4c22-9406-2c6e6db07dc1,Cobalt Media,2025-12-22,36,99.5,8,5285.62,0.474,14,2,
76548ec9-5d26-4f65-8bc6-b2738920198f,Summit Manufacturing,2025-08-09,48,98.0,24,39342.67,0.75,25,0,
83f11e34-e7aa-4c3a-96cf-05d139e1636c,BluePeak Retail,2025-07-26,36,97.5,2,50334.92,0.29,10,0,
514cefb4-8967-477c-8c5f-ec297287ee6a,CivicGrid Utilities,2024-06-27,36,99.5,8,20015.76,0.182,41,0,
8ae146fb-9e05-450a-99fb-f757431b1ab1,Aster Financial,2024-07-24,24,99.5,4,23293.01,0.502,32,0,
e77fd167-ee34-4915-bb35-75e3a422b5b4,Atlas Education,2024-06-16,24,99.5,8,117348.86,0.895,21,0,
fcfa3e7a-fcca-4951-81ff-731fbea60a69,BluePeak Retail,2026-05-16,24,99.0,8,110897.88,0.547,13,0,
e8fa705d-6f11-44b3-84eb-66ba1b6d0d4d,Helio Energy,2025-09-07,12,98.0,8,124558.75,0.915,43,0,
a8a3b511-a29f-414b-97d9-1f4898d29395,Helio Energy,2024-02-25,24,97.5,2,8500.08,0.278,27,0,
e30dba9f-3cb6-47e4-a1fd-ddbc53a9fe28,Helio Energy,2026-04-13,60,98.0,8,33408.16,0.705,23,0,
093ee999-e957-4cab-b947-ee888cef5f46,Atlas Education,2024-10-13,36,98.0,4,64474.77,0.228,8,0,
366bfccd-ee00-4683-89e9-7d7cb5b46345,Arbor Pharma,2024-08-03,60,99.0,24,50536.8,0.646,28,0,
1e47eae7-74dc-4d50-90ab-51aad0e3bd60,CivicGrid Utilities,2025-01-09,48,98.0,24,66954.12,0.249,41,0,
d16de886-44f5-437b-b510-e57a60bfbbce,Atlas Education,2025-02-13,36,99.0,8,112986.59,0.879,14,0,
69e71773-81a2-4eb9-98f8-137b91b9005f,Pioneer Logistics,2025-08-02,60,99.5,4,101967.72,0.389,11,0,
2ece89bc-33d2-4a0b-83a9-26499507b827,BluePeak Retail,2025-11-12,24,98.0,24,62075.85,0.901,17,0,
37ec99f0-e07a-4a97-83ef-29deffd8dfa6,Cobalt Media,2026-04-20,36,99.0,2,124469.23,0.038,15,2,
07caea99-80de-4d1c-8da2-90adcaa80f82,Aster Financial,2025-06-16,36,99.0,2,111525.66,0.5,39,0,
637661c6-8dec-4d55-a013-db159f53e0e4,Helio Energy,2024-12-17,24,97.5,24,39821.42,0.194,41,0,
60ff6c28-7bea-42b4-be71-95b85e10e741,Vertex Legal,2025-11-06,36,99.5,24,26516.54,0.096,9,0,
1464fa2d-56c4-4b59-8c2f-1bf7dc13250f,CivicGrid Utilities,2024-06-10,48,99.0,2,58494.63,0.269,14,0,
b57ce15e-3e0b-41fa-8495-183cf853241b,Summit Manufacturing,2025-09-20,36,97.5,8,31818.23,0.333,26,2,
0439a71d-990c-4654-ad74-f3b203306d12,Meridian Insurance,2024-12-30,24,98.0,8,79908.44,0.274,42,5,
13eafaa5-156f-4293-bdbb-717a09e410df,Cobalt Media,2024-06-04,24,99.5,8,88569.71,0.012,16,0,
1c9ff169-51ae-45cc-a292-f4f579d59db2,Northwind Health,2026-03-02,48,99.0,2,39001.99,0.657,39,1,
6681f46d-5c67-4cf8-b974-d9f18626f0d8,Northwind Health,2024-06-16,60,97.5,24,46869.38,0.779,27,0,
acd38df8-dc44-4fd3-abb4-d74b52fa5e58,Northwind Health,2024-11-13,12,99.5,24,63675.52,0.306,25,1,
039972be-23a6-42b9-8024-503532169f90,Pioneer Logistics,2026-03-20,48,97.5,24,64130.6,0.775,36,0,
53fea495-3e7f-4c12-ab5f-d1ebebbcb93d,CivicGrid Utilities,2025-05-19,48,97.5,8,40941.95,0.528,34,5,
f89f929c-c72d-493a-af01-37564b5c9279,Pioneer Logistics,2024-03-21,48,99.0,8,42125.82,0.675,36,0,
fae841f9-4395-4cb3-900d-63d30416d2cf,Northwind Health,2026-02-05,36,98.0,24,97333.82,0.985,9,0,
fa5edbc9-2063-4e3b-abb9-67e833c22d34,BluePeak Retail,2024-06-23,36,97.5,8,6715.71,0.499,41,0,
061eee13-3179-42fa-8944-34cf4c213fc0,Arbor Pharma,2024-05-13,12,99.0,4,27494.55,0.242,29,0,
71d01df9-3536-4225-902a-89f2761db69a,Pioneer Logistics,2024-03-18,12,98.0,8,79323.13,0.7,32,0,
a176c59c-9945-45b1-a75e-b4b7ce64b26c,Summit Manufacturing,2026-05-03,60,97.5,24,13693.0,0.88,40,0,
f095d0e5-6e7d-417f-a7fc-b810b74bb197,Summit Manufacturing,2025-12-23,24,99.5,4,39951.19,0.39,18,0,
67437c22-fbd7-418c-9075-f6ad73e80712,Aster Financial,2024-12-12,12,99.5,8,96398.63,0.985,30,1,
ed2f432d-94bf-47e7-9ea7-2f302dbe5ca6,Northwind Health,2024-11-10,24,97.5,24,23063.11,0.215,17,0,
50532769-6a2c-4b38-96a1-2f0f52ba61bd,Aster Financial,2025-01-04,24,97.5,8,15641.84,0.489,31,0,
9d9c2e18-d84b-4bb1-ba82-166b582535be,Arbor Pharma,2024-06-20,60,97.5,24,36558.44,0.478,40,1,
215f4092-768e-4f83-a606-8dadee1de363,Meridian Insurance,2026-01-28,12,99.5,2,10346.31,0.378,32,0,
3aec3ffe-c471-464f-80a6-c21a68ed711b,Cobalt Media,2025-01-11,36,99.5,24,26129.29,0.961,11,0,
5bb9d6ba-ecc3-46eb-8fd7-385b3a8d7ec7,Aster Financial,2025-02-13,12,97.5,2,59333.35,0.38,39,0,
ed12ecd6-e433-4a95-b472-ae1191a0b748,Arbor Pharma,2025-05-14,48,97.5,8,40659.29,0.118,33,2,
98581123-7526-4ad0-9964-28aa5d4ef854,Atlas Education,2024-07-01,24,99.0,24,61649.22,0.124,25,0,
e7229e42-521b-4be2-a10a-5258bae1b310,Summit Manufacturing,2024-01-10,36,98.0,4,48644.4,0.725,15,1,
7e3312f8-d802-470d-8f89-65d2e9d7081f,Northwind Health,2024-02-25,36,98.0,4,31587.47,0.04,37,0,
20d595d0-0fa1-4dd0-8f5e-b45ed151ef22,Pioneer Logistics,2024-08-23,24,99.5,24,58108.71,0.65,24,0,
57108b16-92dc-4bdc-8b0d-9eca969cc9c6,Vertex Legal,2024-05-26,48,97.5,8,98692.36,0.904,44,0,
830a6abc-cf8e-496b-9da6-b392567f6b14,BluePeak Retail,2024-06-04,60,97.5,4,83771.68,0.054,20,0,
9d1e03ed-9f28-469f-ae7c-04dc79e4d9c5,Helio Energy,2025-09-01,48,99.0,2,14056.32,0.254,25,3,
6884998e-5ea8-4017-9336-3b872cfb1851,Summit Manufacturing,2025-12-22,12,97.5,8,65067.23,0.479,13,0,
0ce28b28-cd5d-4d58-8603-6315bea22727,Pioneer Logistics,2025-05-02,48,97.5,8,54354.36,0.951,31,5,
d837aa53-9467-4ff0-b175-f7eeebf2f468,BluePeak Retail,2025-10-12,60,97.5,8,17094.73,0.138,20,1,
8bfef4eb-c25e-48ae-bb08-13a7b0e05626,Aster Financial,2024-07-12,12,99.0,2,124315.0,0.404,14,0,
6b9b7c83-9f8a-458b-ade4-9649f92f1638,Arbor Pharma,2025-02-23,48,99.5,4,105907.34,0.211,41,0,
b5724ce2-925f-4091-8fef-01643e4fa97f,CivicGrid Utilities,2025-10-31,12,99.0,24,14932.78,0.817,8,0,
542b311e-8e33-437d-aba3-7a33db73e6d7,BluePeak Retail,2024-11-19,36,98.0,24,75122.79,0.859,43,0,
ddeeabcb-cc1f-48b2-b259-1e2abe956da1,CivicGrid Utilities,2026-04-04,12,97.5,2,42900.47,0.123,29,0,
d4bc784c-448b-4b92-a9fe-a5f720fa7202,Summit Manufacturing,2024-02-29,48,97.5,2,81940.97,0.524,27,0,
3fce9d30-7360-4bed-9b70-5c48a242ed41,Helio Energy,2025-02-05,60,99.0,24,120512.73,0.196,30,3,
02b6b942-fdaa-46ac-ba70-e7295a7a8a7d,Summit Manufacturing,2025-01-28,60,97.5,24,113773.86,0.706,38,0,
7a2f3479-f859-478a-adeb-57e457e5a083,Meridian Insurance,2024-06-19,48,98.0,2,59756.25,0.397,37,0,
ad49f161-aaf3-4dfb-acce-5410bcd7102a,Atlas Education,2025-06-26,36,99.5,2,78022.9,0.628,12,5,
7ecc15b9-c9ee-49e5-9485-0adea315ed8f,Summit Manufacturing,2025-12-21,36,98.0,8,8247.81,0.312,17,0,
500e984a-4aa6-4d13-b9d6-5813a445efb3,Atlas Education,2024-09-09,12,98.0,2,51790.64,0.604,21,0,
2339adb8-322f-4381-ae29-dc4af7d2b532,Pioneer Logistics,2024-03-23,12,99.5,24,17972.09,0.108,30,0,
2cb4517a-2fc8-4cbd-aab9-aa48beae053d,Cobalt Media,2026-02-17,12,99.0,24,92273.15,0.232,12,0,
25663ceb-acf9-48e9-9ccc-b7b17c355d0f,Arbor Pharma,2025-08-16,12,97.5,24,53905.17,0.113,17,3,
65297776-5dfe-4bec-a223-f7dc5f98991a,Summit Manufacturing,2025-02-22,36,97.5,8,45667.4,0.61,30,1,
c53fa0e1-6aae-4d78-902e-c19db741c035,BluePeak Retail,2024-08-18,24,99.5,24,23649.08,0.038,30,0,
fb593c25-b639-4b52-b81a-abc9f0dea6d3,Helio Energy,2024-06-15,48,99.5,2,80859.44,0.387,14,0,
2539ebf2-d595-4ed5-94a3-39f83f06f440,Cobalt Media,2025-03-04,60,99.0,8,63202.1,0.738,16,1,
5f94b199-0729-4dd5-a1dc-460ca4a7239f,Northwind Health,2024-06-24,24,99.5,24,68561.49,0.796,15,0,
d23a145a-a2e4-4a00-87ac-71de4ec1ba6f,BluePeak Retail,2024-12-03,60,99.0,8,104731.71,0.048,23,0,
4e256ef2-e8bb-4fad-a554-ea201e7409af,Vertex Legal,2024-08-06,36,99.5,24,118266.88,0.688,15,0,
dc6d3f92-521f-40c8-93d7-abb4942dc7a8,Vertex Legal,2025-06-03,36,99.5,4,57265.54,0.766,31,0,
573f0be0-0fa8-4d16-b06e-5f2a3ee6f056,Arbor Pharma,2025-06-08,48,98.0,4,121643.05,0.369,19,0,
f63e285d-1064-493b-9924-56f66a48c11e,Atlas Education,2025-02-05,24,99.5,2,35067.75,0.486,41,0,
087553ae-5279-406f-8a73-d170a50732bd,BluePeak Retail,2025-01-17,60,98.0,2,46572.29,0.362,36,0,
d7129ea9-124a-4d2a-9f32-596ff1de6d7c,Pioneer Logistics,2024-01-27,60,99.0,8,10592.77,0.367,40,0,
d8f06854-9d8f-4611-94d8-76f3767704ee,CivicGrid Utilities,2026-03-27,12,99.0,24,5544.12,0.58,26,0,
deeaefbf-3958-4ee4-89be-b46c21d378c5,Pioneer Logistics,2024-05-04,48,98.0,4,105355.7,0.787,9,0,
64f0dd2d-3ecb-4b5c-acf9-a9fc822cdb74,Summit Manufacturing,2025-04-04,48,99.0,2,63389.83,0.648,16,0,
f1984a77-cf92-4f1c-aa78-95f829732040,Helio Energy,2026-04-02,60,97.5,2,41729.58,0.703,17,5,
8bc2b1c9-570c-45fa-aace-b267141036d1,Pioneer Logistics,2025-05-25,48,98.0,4,106867.93,0.284,33,1,
68bf2169-6d70-4bc8-966b-c274f02d5c42,Helio Energy,2025-02-06,12,97.5,2,23821.84,0.864,34,0,
9cc89585-c965-4ceb-9ce7-7a62c39e04a8,Helio Energy,2025-11-09,48,99.0,2,49921.05,0.932,10,0,
5741edea-8ccf-430c-912e-34b5f9c0d500,Cobalt Media,2025-09-18,48,99.0,24,10062.79,0.98,35,0,
b593ee53-a06b-4979-8d79-097999f088c5,Vertex Legal,2025-08-18,24,98.0,4,117983.37,0.719,38,0,
90e28f7d-7d50-4b84-9e95-cdba3f121c93,Meridian Insurance,2026-01-22,36,99.5,8,118589.73,0.449,15,0,
1b5c466a-dc74-4fff-8f21-fd417dfe33b8,Pioneer Logistics,2025-09-08,36,99.5,4,65225.96,0.24,17,0,
d85f5fb2-17ca-4e58-814f-9a50ff7ca8f8,Aster Financial,2025-09-03,48,99.0,2,96993.47,0.097,25,1,
5d49bca1-b31e-437e-9153-e1ae155a2ec2,CivicGrid Utilities,2025-11-08,36,98.0,2,68998.57,0.5,12,0,
74dc48c1-4d11-4650-80f9-e489626744ad,Atlas Education,2024-08-24,48,98.0,8,19730.47,0.673,24,0,
b913e6fe-6d29-4db7-a2ea-d68c2c0af2cc,Helio Energy,2026-03-24,12,99.0,2,100143.75,0.352,14,0,
3bc6ce69-3bc3-405a-8573-1194575f87fc,Pioneer Logistics,2024-09-01,36,98.0,2,88639.19,0.141,39,2,
d5bf78c6-093c-438c-895d-232411e66cc8,Atlas Education,2025-11-14,60,99.5,4,63880.88,0.249,35,2,
bfa8fe08-bd92-4b75-a2cd-bd92a9a450ae,Atlas Education,2024-06-11,60,99.5,4,37223.39,0.378,19,1,
c85410a6-1f3c-4751-8679-1996bac16706,Atlas Education,2024-02-26,24,97.5,2,30904.8,0.38,32,0,
5f0c5836-43ba-4313-9113-addcbedc7aa3,Cobalt Media,2025-11-09,60,98.0,8,77905.72,0.829,18,0,
71ba72c8-108c-4310-b496-ec458d8f6f55,Pioneer Logistics,2024-09-08,24,97.5,2,119931.24,0.789,44,0,
c6160638-46fa-4344-b213-09496b824f82,CivicGrid Utilities,2025-08-09,36,99.0,2,54195.59,0.094,25,1,
1c2c6748-a332-44e6-841d-b5ade052fbb5,Helio Energy,2025-09-30,48,99.0,8,60511.08,0.457,20,0,
f0d8a077-2af2-4ea0-bc47-e8644d67b43d,Arbor Pharma,2024-12-07,60,97.5,4,32837.02,0.364,44,5,
92604664-db5c-4561-83ed-c07000d288eb,Atlas Education,2024-08-31,36,97.5,8,94698.34,0.906,40,0,
7a0b74d5-6932-4660-8ab5-ddd7ee925f60,Aster Financial,2025-06-25,48,97.5,4,60041.87,0.805,36,0,
a2d58463-e630-4465-84e9-9b279a216098,Arbor Pharma,2024-01-24,48,99.0,4,100989.22,0.906,13,0,
5a48ee19-09ea-4aa6-8b73-ee81dd33007a,Helio Energy,2025-03-04,36,97.5,2,86394.92,0.649,25,1,
43879e09-1391-47b2-aed1-0bc04a67b71b,Northwind Health,2024-07-02,24,98.0,8,94419.85,0.954,41,0,
945caca3-d06f-4fb6-9c33-c38826c5d8c1,Atlas Education,2024-03-09,48,97.5,4,118750.04,0.224,44,0,
2820478a-1d9d-4a2b-82c2-fc5eb9cc692a,Helio Energy,2025-10-04,48,97.5,2,96709.75,0.347,31,0,
06ea3b8d-9a1f-4b03-bfa5-e2451f2add6b,Meridian Insurance,2026-02-16,12,97.5,8,35745.05,0.958,44,0,
17cd0d0e-c7ae-46e1-8de9-01be1de1e8b0,Atlas Education,2024-05-05,12,99.5,8,10783.16,0.287,36,0,
92d93c6e-4ef0-474d-bd21-d121ab6ac7d9,Aster Financial,2025-03-10,12,99.5,24,22580.31,0.56,21,1,
190a1b09-b1da-4a2c-aa57-f49fa97b1dec,Meridian Insurance,2025-07-27,24,97.5,8,63453.26,0.893,13,5,
8daf531c-c817-4abf-97ad-f5b7b52c87fd,Helio Energy,2026-03-25,36,99.0,2,110660.46,0.216,23,0,
3162bd55-60a1-45b4-8e28-e81ef152013d,Meridian Insurance,2025-09-22,36,99.0,24,3978.1,0.175,11,0,
8b61f2c6-36ef-40a2-9ab0-517ce64dd503,BluePeak Retail,2024-08-31,60,99.0,2,19707.06,0.007,20,0,
822c0b20-7e11-465f-bb7a-6df4b186e71c,Helio Energy,2025-07-22,12,99.5,2,120939.01,0.953,17,0,
b4025703-54b2-46dc-8127-af5fd3e3d402,Pioneer Logistics,2025-07-13,48,99.5,8,104484.23,0.604,35,0,
e482aa26-8815-403c-8ba3-156fd0156c5f,CivicGrid Utilities,2024-01-02,24,99.5,24,48823.94,0.038,26,0,
ce4e7a24-f7a8-4151-a693-dd87785f5b5f,Northwind Health,2024-07-28,60,99.0,4,7265.09,0.413,24,1,
9d32b5ee-8afc-4bb3-a1a0-50b0286b47f9,CivicGrid Utilities,2025-03-12,24,99.0,4,117566.72,0.143,39,0,
494242fc-7cf2-4ca7-92c6-a274bd906a33,Pioneer Logistics,2026-02-09,24,97.5,4,15393.15,0.51,8,2,
d3f011e4-15db-450a-ab80-befb60e0bbc9,Helio Energy,2025-09-04,48,99.0,2,24301.21,0.17,29,0,
15be86ff-8432-4602-a5a3-bebb96a11478,Cobalt Media,2026-03-03,48,99.0,4,53009.59,0.713,27,0,
d427c208-56fa-4eef-9f10-cdb3e92a56d6,CivicGrid Utilities,2026-05-16,24,99.5,24,15344.85,0.88,38,0,
3be46609-eb62-42fb-8aba-de264adadd6f,Helio Energy,2025-04-05,12,99.0,24,6666.91,0.191,43,0,
158e9d04-ea0b-476a-8d03-881a7ecafb67,Arbor Pharma,2026-05-25,60,97.5,4,12376.53,0.676,23,0,
14f353b8-2b04-4787-b4e1-dad0edd37e53,Atlas Education,2025-07-19,24,98.0,4,39092.41,0.182,29,0,
ca808a91-971f-48b9-b7c0-8befff720456,Meridian Insurance,2024-08-19,24,99.5,4,90608.69,0.729,42,0,
4cf3aaa0-d48b-4f92-be8a-16a6cd873654,BluePeak Retail,2025-05-10,12,98.0,8,113742.82,0.214,20,0,
c648c85b-5cc3-4d53-89c5-4670ea50c426,Arbor Pharma,2024-07-14,60,99.5,8,53522.48,0.976,27,0,
c43fec7f-9965-4413-ab4b-8fc6c90e811a,Arbor Pharma,2024-08-04,60,98.0,4,110723.07,0.379,33,0,
74b2bee1-94f2-49ae-9fb1-22c260e3c8b8,Arbor Pharma,2025-12-06,60,99.5,8,35977.3,0.023,40,0,
25bbda4e-82c3-477f-9aff-659515119762,Pioneer Logistics,2026-01-29,12,97.5,8,45986.67,0.457,22,0,
d5e951d9-6bb7-43d5-ac45-a5314c0eec5d,CivicGrid Utilities,2025-09-21,60,99.5,2,119335.73,0.601,9,0,
70033a2e-c461-44df-a3bc-5532e0e4848f,BluePeak Retail,2026-05-01,48,99.0,8,7750.81,0.466,39,1,
620a0206-7c3f-4c10-a7b8-bdc188a6aa1a,Northwind Health,2024-11-21,60,98.0,8,10581.39,0.447,24,5,
50318908-1b3a-41bb-9dfb-91ecd7b5491e,Meridian Insurance,2026-01-28,24,98.0,2,100964.73,0.919,43,0,
2041c144-61fb-42d0-a0c1-55e0812a26ad,CivicGrid Utilities,2024-01-20,24,99.5,24,11187.47,0.966,31,2,
d59572f2-9d03-41e3-bb95-48d8fae74fd6,BluePeak Retail,2024-08-09,12,97.5,8,61995.76,0.315,12,0,
f9430748-b5d7-4799-b5c5-d7fa9fc8cc77,Northwind Health,2024-04-13,60,98.0,24,71180.67,0.706,23,0,
a34c57db-c506-40c1-93e7-7c3f6566d8a2,Helio Energy,2024-07-31,60,97.5,2,26668.23,0.607,35,0,
f0d944e0-8733-4596-811d-b467024a82fe,CivicGrid Utilities,2025-05-19,24,98.0,2,28663.01,0.205,23,0,
4df5de06-eeea-4eed-8e81-9ded0c361687,Vertex Legal,2024-09-16,48,99.5,4,8686.85,0.738,27,0,
dbcd179b-46dc-4034-a4d2-ab649aead525,BluePeak Retail,2024-10-06,60,98.0,2,29190.48,0.976,33,0,
820b66ec-4167-4e92-94a1-ed94d7cd0e94,Summit Manufacturing,2025-01-06,12,99.5,2,16912.31,0.462,36,0,
9e657355-a5dc-4de7-b04c-011bf77bc8e6,Arbor Pharma,2025-04-09,48,98.0,4,51082.99,0.989,18,1,
35ecbcda-1598-4d8a-aaa0-e0799c36fc1d,Atlas Education,2025-08-22,36,99.5,24,118125.46,0.912,28,0,
1d32b2c0-6bcc-4a6b-ac3a-d6ff20291d09,Aster Financial,2026-01-28,12,97.5,2,14098.22,0.306,9,0,
7318c324-2c3a-4485-a6ab-abe7edd92be3,Pioneer Logistics,2025-03-08,36,99.5,4,60192.78,0.501,36,3,
a80b7bdb-e234-44da-b498-58fdb6d99b91,Northwind Health,2025-01-16,36,99.5,2,73776.5,0.695,10,0,
b8e6733b-b416-4695-a0ae-f37a8f233984,Meridian Insurance,2024-06-13,36,99.0,4,76680.57,0.371,30,0,
31fe2a98-f8e5-4e63-a010-22534c555ad6,Atlas Education,2024-12-31,48,97.5,4,112896.35,0.195,14,0,
6c224a48-8a84-4beb-bb27-df2238894d48,Cobalt Media,2024-03-20,48,97.5,4,82933.45,0.837,37,0,
277ec4c5-2d49-44f6-9319-421db6535df2,Meridian Insurance,2025-03-05,60,99.0,8,56017.17,0.119,25,0,
33e01d82-b2cb-4b6a-a838-4b1df894b30f,Aster Financial,2025-06-03,60,97.5,8,77690.3,0.891,28,0,
8d03f5be-b000-42e7-b94b-6733d208bee7,Cobalt Media,2026-01-16,36,99.0,8,55936.96,0.011,32,0,
13be51ef-af93-44c8-950b-d9c4823910f4,BluePeak Retail,2024-12-07,12,99.5,8,63216.09,0.947,15,2,
1961d3fd-cb5c-4fa1-a72a-2553d29b33d8,Helio Energy,2025-10-28,36,98.0,4,93672.06,0.394,34,0,
8c15a02a-6075-4efe-a72b-165f6f2d4e7c,Atlas Education,2024-03-30,60,99.5,2,34089.52,0.595,24,1,
bc339636-8be9-4f89-92ba-314dc294cadd,Vertex Legal,2024-08-01,24,97.5,2,100988.91,0.791,44,0,
3dc521ec-725d-464c-addc-8d429280c252,Atlas Education,2025-03-22,24,99.5,8,101228.85,0.816,31,0,
3084d04f-4907-4009-91bf-6e002cd9a466,Arbor Pharma,2024-11-25,36,98.0,8,122935.11,0.629,39,0,
7d49cf1c-a386-4db7-81db-f4ce7d286500,Aster Financial,2024-11-25,48,99.0,2,62627.31,0.775,24,0,
84cb18bd-2651-49ba-9457-5dd29204045a,Atlas Education,2025-10-06,24,99.5,24,41388.65,0.787,23,0,
336f9b87-7c15-4f5c-8458-1f86f2a941a7,Aster Financial,2024-11-22,12,99.5,24,77566.6,0.0,18,2,
a9e9cdf4-3459-42f6-9809-b0bc0c2d09b5,Vertex Legal,2025-01-15,36,97.5,8,83381.06,0.218,29,0,
ecee903f-f5d7-4be7-9647-f2160be469b1,CivicGrid Utilities,2024-08-04,36,97.5,8,77611.7,0.714,33,0,
5f6f9abb-3caf-4bf0-805e-07c93573e5c7,Meridian Insurance,2026-01-26,60,99.5,4,7310.29,0.381,23,1,
cbfae22c-6f0d-45ed-938f-df240a5b9111,Atlas Education,2026-04-19,48,99.5,2,4673.37,0.693,40,0,
03ab6e7b-96bc-4868-9c24-639abbb0566e,CivicGrid Utilities,2025-05-31,36,98.0,8,94779.96,0.823,44,5,
24a7935f-fcb6-4379-a4d4-f1f00c435d07,Cobalt Media,2024-06-10,60,99.5,2,28403.67,0.108,26,0,
e1bdaa82-b032-4462-acf1-b4a9c72fb27b,Northwind Health,2025-02-28,36,99.5,2,36651.42,0.861,39,0,
be815910-0a6e-419a-aa0b-96bc7e49f4d6,Meridian Insurance,2024-12-25,48,99.5,4,112600.62,0.353,31,0,
3ebd4cc5-39ac-411f-a697-cba6e9edb9e1,Helio Energy,2025-12-29,60,99.0,24,96669.08,0.033,14,2,
7f7b7424-9c08-4200-a4c0-b028d0bc1e92,Vertex Legal,2024-07-02,12,99.0,24,48347.22,0.871,13,0,
3e6ff780-186c-47e2-9fa0-7000c5884594,CivicGrid Utilities,2024-02-08,48,99.5,2,47552.41,0.07,27,5,
f9cba602-e6f1-402a-9da2-97a4a2ba2bcb,Pioneer Logistics,2024-07-15,24,99.0,24,74976.12,0.685,44,0,
