maintenance_id,timestamp,device_id,technician_id,maintenance_type,parts_replaced,downtime_minutes,cost_usd,maintenance_history_score,notes,duplicate_marker
74901743-c185-469a-a271-5dcee1895a5e,2026-05-02T00:35:50,XRX-100177,TECH-223,preventive,none,51,506.16,0.974,resolved,
a8bca4c6-a1f7-4276-a472-959dcd8cc25b,2024-06-11T22:06:49,XRX-100178,TECH-164,preventive,toner sensor,127,347.73,0.903,follow up required,
30881c08-7740-4fd7-b37a-1d81d956133e,2025-05-27T15:44:33,XRX-100179,TECH-103,corrective,transfer belt,53,450.77,0.489,resolved,
bb4634ba-dbe7-480e-bfe3-76f8bb711252,2026-05-19T09:45:18,XRX-100180,TECH-114,preventive,roller kit,47,424.01,0.696,device aging,
62c0838d-8f69-412d-b458-adacfaad7178,2024-03-14T14:00:51,XRX-100181,TECH-150,firmware,transfer belt,117,181.72,0.838,customer unavailable,
22291ea7-db00-4731-bd3f-e1e02b21d083,2025-12-10T05:56:16,XRX-100182,TECH-196,firmware,transfer belt,80,512.3,0.908,follow up required,
5eea54e2-e40d-4c42-9ce3-5dd14c0a4896,2026-02-05T10:39:28,XRX-100183,TECH-172,firmware,none,44,145.19,0.505,resolved,
fa06c54e-9c78-4c57-a767-ae921f6ac1a1,2025-03-20T00:24:18,XRX-100184,TECH-255,corrective,none,109,279.49,0.289,device aging,
af3d9ce2-3c9c-4ce9-8383-f7ae9fd613cf,2024-06-11T02:36:22,XRX-100185,TECH-134,corrective,fuser,121,483.53,0.616,follow up required,
b49b4f96-c2c2-41c7-9275-9c0c16d1dd8d,2025-09-10T06:58:28,XRX-100186,TECH-260,firmware,fuser,0,0,0.972,device aging,
9bcbb099-aae8-4d18-ab22-dd55e3b329a8,2025-05-14T04:10:18,XRX-100187,TECH-120,firmware,fuser,63,259.67,0.531,follow up required,
31c5035b-5144-4ee4-9195-fbdd369b0a4d,2026-01-10T02:47:29,XRX-100188,TECH-227,corrective,none,0,196.47,0.646,follow up required,
e99a75c9-15d5-4d39-a358-cf0dd29b112a,2024-08-25T10:14:45,XRX-100189,TECH-237,preventive,ADF motor,82,578.77,0.843,resolved,
8aec14d8-a961-4538-b2f2-5180b3bdd809,2024-12-03T03:49:05,XRX-100190,TECH-243,corrective,transfer belt,58,468.0,0.251,customer unavailable,
fba24cc6-dde1-4c28-85b1-62dd8688f72c,2024-01-18T20:32:44,XRX-100191,TECH-234,calibration,roller kit,162,177.93,0.56,customer unavailable,
330c57b8-0070-4210-bc85-e141bc45983f,2025-12-22T11:28:52,XRX-100192,TECH-176,firmware,transfer belt,74,328.39,0.203,remote fix applied,
0d05ae42-5cc8-4fc6-a97a-ae1c4bb961c4,2024-03-11T02:36:03,XRX-100193,TECH-120,preventive,none,95,82.09,0.96,remote fix applied,
d1f6477b-d0b0-4059-8030-60f5860f80c3,2025-07-30T02:22:45,XRX-100194,TECH-101,preventive,ADF motor,137,539.01,0.357,follow up required,
b0c78d74-0d51-4d92-80bb-d760e322e791,2026-01-14T17:57:20,XRX-100195,TECH-198,preventive,fuser,60,443.93,0.978,remote fix applied,
b5d01f24-bf02-4e89-b8cb-50a60201a7c9,2026-02-25T05:56:14,XRX-100196,TECH-112,preventive,roller kit,11,376.99,0.4,device aging,
e71a3f8b-16ae-4fdf-9c30-601aa75e74d1,2026-01-15T08:26:07,XRX-100197,TECH-118,corrective,ADF motor,34,430.75,0.612,customer unavailable,
d921d33b-2982-4eb6-a9da-f06260e89ab2,2024-09-22T09:55:57,XRX-100198,TECH-113,preventive,toner sensor,108,365.06,0.419,customer unavailable,
d580b701-7bd0-4855-ac9c-e218cb179f93,2026-05-05T14:52:32,XRX-100199,TECH-109,calibration,toner sensor,21,374.99,0.338,device aging,
067853c5-bf6f-4c08-a785-d15bdc5723d8,2025-05-05T07:49:32,XRX-100200,TECH-153,calibration,none,134,466.98,0.829,device aging,
0b05f629-8afe-4079-93b2-e6c1e03458b2,2025-11-15T13:16:24,XRX-100201,TECH-230,preventive,roller kit,119,319.22,0.887,device aging,
34692ddd-39b3-48a3-82c0-d97234f1e111,2026-03-23T17:50:53,XRX-100202,TECH-250,calibration,roller kit,69,0,0.666,device aging,
9bb9be50-66f4-4bb7-ac12-73a237237be1,2025-06-01T04:14:08,XRX-100203,TECH-150,calibration,roller kit,15,328.41,0.918,follow up required,
b9704f76-eb8e-4e22-bb0d-4221bf45f5fe,2025-08-10T05:04:37,XRX-100204,TECH-197,preventive,none,128,259.03,0.482,remote fix applied,
fcdc68b4-054d-4ce4-a348-39a034f9750f,2024-12-08T09:43:02,XRX-100205,TECH-161,preventive,roller kit,47,93.57,0.269,remote fix applied,
ccb18870-5416-4b85-a2ac-a109fd48db10,2024-11-05T10:38:41,XRX-100206,TECH-215,preventive,transfer belt,32,539.1,0.774,follow up required,
75b31a83-2859-4501-aa2c-3aa17a6ec0f2,2026-01-30T19:05:32,XRX-100207,TECH-116,preventive,roller kit,0,410.11,0.659,device aging,
f8cc22f6-de24-4213-a7c6-9b726b10b713,2025-04-18T11:38:49,XRX-100208,TECH-140,corrective,transfer belt,66,0,0.754,remote fix applied,
8fa7239d-3e0f-43b5-b7f3-36aafa5142ac,2025-04-28T04:45:39,XRX-100209,TECH-141,corrective,fuser,72,376.34,0.726,remote fix applied,
542b34c7-d759-45c1-809b-f6e8f1b428e7,2025-08-08T20:01:30,XRX-100210,TECH-122,firmware,none,43,230.47,0.538,customer unavailable,
9c8e3ba3-fd90-4383-82b0-3831095ed846,2025-03-24T02:27:52,XRX-100211,TECH-178,firmware,fuser,118,284.13,0.707,device aging,
81c8e407-d5ab-47d8-971e-9bf58f3d0d66,2024-09-17T16:03:25,XRX-100212,TECH-134,preventive,toner sensor,39,499.27,0.789,resolved,
9ab95898-5019-420c-93fc-3835dc94a0cf,2025-08-13T00:39:43,XRX-100213,TECH-185,calibration,transfer belt,96,328.12,0.389,customer unavailable,
cf015d08-1d53-4684-b2e2-420135e6acb7,2025-09-11T16:56:44,XRX-100214,TECH-120,firmware,toner sensor,32,171.38,0.271,remote fix applied,
65db960c-ef43-4f81-b476-30727d7a45e7,2024-05-18T07:53:53,XRX-100215,TECH-223,preventive,ADF motor,40,305.12,0.696,resolved,
c5719ac5-3e0b-448d-892e-71c4f492de70,2025-10-13T15:25:25,XRX-100216,TECH-224,calibration,transfer belt,77,356.96,0.522,follow up required,
d3cf0163-af7c-4169-9d0d-915fe41c1c66,2024-05-01T04:58:36,XRX-100217,TECH-249,calibration,ADF motor,48,161.44,0.836,resolved,
6a06772d-c413-496a-9f80-32c13d82089a,2024-07-16T14:28:03,XRX-100218,TECH-111,preventive,roller kit,59,62.98,0.85,resolved,
ce7b19f4-ed99-4eb1-afde-a042751948f0,2025-07-19T06:24:59,XRX-100219,TECH-122,firmware,toner sensor,51,242.57,0.738,remote fix applied,
6d577c02-18cf-4f03-b0a7-375cada9022c,2024-07-22T12:20:26,XRX-100220,TECH-120,firmware,none,38,469.3,0.93,resolved,
71a43b26-e6ef-42fb-8e83-ec1d4bc553fa,2025-07-04T16:55:02,XRX-100221,TECH-150,preventive,ADF motor,0,421.04,0.887,device aging,
852e193f-1f17-4cda-9f71-b2dac83a88d7,2024-02-06T05:06:22,XRX-100222,TECH-231,firmware,transfer belt,87,281.45,0.469,resolved,
aacb5530-7ccc-49be-ae4c-443b858a6b7d,2025-03-21T09:45:58,XRX-100223,TECH-210,firmware,toner sensor,66,466.6,0.438,follow up required,
43adc0c3-1b72-4d48-a2f9-9b0017ededc6,2024-07-22T04:24:23,XRX-100224,TECH-102,corrective,none,153,116.76,0.713,remote fix applied,
c7636065-8a68-4aa5-90a2-633a0493d823,2024-03-29T22:16:47,XRX-100225,TECH-222,firmware,transfer belt,92,375.22,0.481,customer unavailable,
02873a19-7b97-4aa8-baf8-decee8595a96,2026-01-18T06:19:19,XRX-100226,TECH-118,corrective,fuser,61,277.81,0.932,customer unavailable,
3f571050-9a75-487a-b505-511e60dbde69,2024-02-14T10:40:53,XRX-100227,TECH-114,corrective,toner sensor,127,97.14,0.697,follow up required,
221db445-de33-46ec-8f2b-bc0a372ce5ad,2025-01-21T08:34:37,XRX-100228,TECH-143,corrective,toner sensor,60,388.5,0.512,resolved,
8ec160ef-ef8f-4ddd-815a-4300eef26c40,2024-01-08T02:28:44,XRX-100229,TECH-163,corrective,fuser,66,234.85,0.777,customer unavailable,
abc84930-ed89-4b69-9dc5-d2d54fe34dc9,2025-10-29T02:27:47,XRX-100230,TECH-197,firmware,none,99,274.04,0.308,follow up required,
9ac62b21-7359-483c-af14-f380bbc5e626,2024-02-19T04:44:27,XRX-100231,TECH-260,calibration,toner sensor,87,371.73,0.651,device aging,
55b7c6a6-acac-49bc-a7bd-e12b113da681,2025-07-09T12:21:41,XRX-100232,TECH-166,firmware,toner sensor,21,253.3,0.918,customer unavailable,
fa3aeb11-bafd-4290-a328-19beaf617028,2024-12-23T08:19:35,XRX-100233,TECH-199,preventive,fuser,113,247.31,0.279,customer unavailable,
63db2688-5918-4c36-911f-97a74ed1aa6e,2024-10-26T16:41:50,XRX-100234,TECH-247,corrective,fuser,49,409.63,0.757,follow up required,
d5bf5fbd-5c77-44e2-afea-6725094dc12e,2025-08-24T00:49:14,XRX-100235,TECH-221,calibration,transfer belt,0,556.53,0.889,remote fix applied,
2f802804-d1e5-49b3-a657-7b758f47ae31,2025-06-01T09:31:33,XRX-100236,TECH-220,corrective,transfer belt,79,355.43,0.53,device aging,
053a65ba-4855-4d12-bec2-ed68c2bd2351,2024-07-01T14:40:17,XRX-100237,TECH-242,corrective,fuser,52,550.58,0.252,remote fix applied,
7cc684f4-bf96-41a0-b245-a201563e537a,2025-09-26T10:22:24,XRX-100238,TECH-142,corrective,toner sensor,54,173.79,0.319,resolved,
4dd7a8ef-0b51-4886-92ba-e624c962622b,2026-03-20T05:48:08,XRX-100239,TECH-223,calibration,fuser,11,112.66,0.702,remote fix applied,
4fe28189-02c5-426e-8aae-4aa1d009fc22,2024-06-26T13:27:55,XRX-100240,TECH-108,corrective,fuser,46,309.35,0.817,customer unavailable,
d64baa55-db98-4148-b8e8-1ffba3c4c1cd,2026-03-02T19:00:44,XRX-100241,TECH-171,preventive,toner sensor,55,325.17,0.76,follow up required,
b62f690a-9f37-456c-a92f-54708ed1b6e4,2025-03-27T00:16:19,XRX-100242,TECH-185,preventive,toner sensor,91,285.14,0.38,remote fix applied,
bcb56090-f1e6-4bc1-b9df-aa36740c2f7b,2025-01-10T08:41:13,XRX-100243,TECH-117,calibration,toner sensor,8,381.57,0.405,customer unavailable,
f98cf816-02a1-492c-9bf8-d577480ebeca,2024-09-22T02:56:10,XRX-100244,TECH-218,calibration,transfer belt,129,277.71,0.873,resolved,
e93f8311-e00a-4935-bbf5-28364e411d86,2026-02-21T05:29:45,XRX-100245,TECH-143,firmware,ADF motor,62,287.72,0.553,device aging,
2220bcea-6724-4a97-9f26-248095718083,2024-11-16T06:35:52,XRX-100246,TECH-160,calibration,fuser,56,0,0.272,remote fix applied,
65ff3778-28be-41aa-a99d-58cae6efee75,2025-10-25T08:41:33,XRX-100247,TECH-192,calibration,fuser,49,594.99,0.782,customer unavailable,
5fa96eee-ec92-45d6-a3af-0f61a1cc88ce,2025-03-10T11:11:59,XRX-100248,TECH-197,firmware,none,55,0,0.339,customer unavailable,
14c4fbca-34b0-4e56-883f-7ff5a9b70829,2024-04-14T12:07:18,XRX-100249,TECH-170,preventive,roller kit,86,378.44,0.864,resolved,
b99c11f0-dfea-4504-a22e-e94fb84ba3e5,2024-09-28T15:14:57,XRX-100250,TECH-145,firmware,ADF motor,107,382.68,0.238,device aging,
a9f43845-d1ef-427a-9e8e-16bb4a145ada,2024-10-04T20:29:02,XRX-100251,TECH-134,preventive,roller kit,75,309.16,0.891,customer unavailable,
43b15e9a-3100-44b9-beb1-9fdfbc9b9a7d,2025-01-28T10:39:11,XRX-100252,TECH-168,firmware,roller kit,85,316.23,0.626,resolved,
51293e6e-be34-45ad-b15a-8fc4e868e352,2024-04-10T02:31:18,XRX-100253,TECH-240,preventive,ADF motor,104,240.89,0.97,device aging,
8a8ba047-1186-4a53-ab63-611393a5370e,2024-02-05T21:57:45,XRX-100254,TECH-185,calibration,transfer belt,150,205.67,0.91,remote fix applied,
ec5933c6-8eb9-4a52-815f-9bd280033df0,2024-01-01T00:32:27,XRX-100255,TECH-183,firmware,roller kit,63,280.58,0.285,device aging,
417f0704-fb8d-4545-923d-7aebab86e3ee,2026-03-01T19:52:07,XRX-100256,TECH-248,corrective,transfer belt,80,282.64,0.853,remote fix applied,
5b11f667-8804-4dbc-b3af-d3dbcd840322,2026-05-14T19:22:02,XRX-100257,TECH-224,firmware,fuser,75,426.99,0.737,device aging,
856fe972-6958-4fe9-a82e-893998fc95e8,2025-07-24T08:37:07,XRX-100258,TECH-247,firmware,ADF motor,38,298.39,0.47,device aging,
4f402750-db33-4f92-91f6-3df1dccab651,2025-02-05T02:38:35,XRX-100259,TECH-124,corrective,ADF motor,37,0,0.839,device aging,
ac7e3e91-2ec1-4c70-bbb3-dab3f3132500,2025-03-30T15:38:33,XRX-100260,TECH-158,firmware,fuser,48,216.77,0.706,customer unavailable,
f590c40a-03b2-44e2-b539-7e42c8e61191,2024-04-11T21:55:38,XRX-100261,TECH-125,firmware,fuser,23,325.91,0.9,follow up required,
24c676de-aad1-46f7-af5c-236f01ed0b93,2026-03-15T04:56:31,XRX-100262,TECH-144,preventive,fuser,60,135.33,0.401,customer unavailable,
c1dbfa7f-bb30-4f7d-af02-87a4d5d01a5e,2025-10-03T19:34:54,XRX-100263,TECH-190,firmware,toner sensor,74,180.13,0.959,remote fix applied,
86a0ac69-c33e-4847-93ed-4c3304372c64,2025-05-25T23:09:24,XRX-100264,TECH-229,calibration,fuser,15,6.72,0.212,follow up required,
fd8c11fb-0777-4017-be06-183aae873fc4,2024-11-12T10:33:53,XRX-100265,TECH-173,preventive,roller kit,79,425.79,0.367,device aging,
4c171ace-3168-40d5-9618-4e828056c9d5,2025-07-01T19:47:14,XRX-100266,TECH-213,firmware,roller kit,99,403.86,0.309,resolved,
4932dd72-21b3-4925-93a7-89a9541315de,2024-12-19T04:54:21,XRX-100267,TECH-161,corrective,fuser,65,313.02,0.919,device aging,
b15db64e-72d7-490e-bf3e-62931b402571,2025-08-11T15:19:57,XRX-100268,TECH-103,corrective,ADF motor,15,453.86,0.445,remote fix applied,
40cc87f7-48eb-4cf7-9b75-235cfdd5fae0,2025-03-18T09:59:30,XRX-100269,TECH-181,calibration,transfer belt,56,274.32,0.836,remote fix applied,
b31c2741-5049-4a35-a8a7-21826092309d,2025-10-02T08:50:28,XRX-100270,TECH-218,calibration,roller kit,117,468.43,0.694,resolved,
e9fcf0c3-efc7-48fb-9758-134cb564cf61,2024-06-17T00:59:13,XRX-100271,TECH-240,preventive,fuser,80,98.72,0.589,customer unavailable,
4ce9875b-39c4-43bb-95e8-32fa31311dde,2025-03-12T05:42:48,XRX-100272,TECH-192,firmware,roller kit,87,180.06,0.276,follow up required,
2390e115-4ca5-469c-83ab-a61d8cdea8de,2025-03-24T05:01:33,XRX-100273,TECH-172,corrective,fuser,116,619.5,0.719,resolved,
830eb09a-723a-4b6d-97ea-ce1e4aa663c2,2026-04-02T02:43:17,XRX-100274,TECH-224,calibration,ADF motor,48,461.6,0.743,remote fix applied,
7a12c4ad-2d92-455f-a40b-b9e7ae0f4595,2025-08-05T15:46:40,XRX-100275,TECH-252,corrective,roller kit,54,334.95,0.966,resolved,
6368d588-7bf2-465e-aec2-aac854d4c01d,2026-04-03T17:50:30,XRX-100276,TECH-169,corrective,none,71,379.31,0.237,resolved,
b8a4369b-de08-481c-ab9d-15caeb400ba9,2026-01-31T13:13:11,XRX-100277,TECH-153,firmware,fuser,83,314.41,0.351,follow up required,
eaa10a4f-e7a5-4b64-95b3-545d6bc0a01d,2025-01-12T22:24:08,XRX-100278,TECH-242,calibration,none,163,457.24,0.951,remote fix applied,
47c620a8-ca9d-4513-8e4c-3369045fe2d2,2024-03-24T16:25:01,XRX-100279,TECH-121,corrective,none,32,155.42,0.837,resolved,
78bc7a40-ab9d-4eb7-a00f-504379d65a9e,2025-03-11T13:08:33,XRX-100280,TECH-195,corrective,none,91,48.75,0.521,remote fix applied,
a15c1d67-7252-415e-9fc6-fd450524afb4,2025-12-19T08:29:02,XRX-100281,TECH-173,preventive,toner sensor,58,382.66,0.757,device aging,
de7445c1-bb9e-4cd3-89b4-6a3be52784e0,2026-02-14T23:39:35,XRX-100282,TECH-178,calibration,toner sensor,68,445.4,0.911,follow up required,
c7e86345-a0f4-4796-a4d0-827e8df2b25e,2026-02-10T13:32:39,XRX-100283,TECH-189,preventive,toner sensor,116,3.42,0.83,resolved,
0573ffbf-d824-4026-a5fe-f01e9fc503b5,2024-03-30T06:07:06,XRX-100284,TECH-179,corrective,toner sensor,57,206.51,0.333,customer unavailable,
9924efda-13c1-46b4-90f3-05b569ac1182,2025-03-13T13:42:14,XRX-100285,TECH-217,calibration,ADF motor,112,551.45,0.374,remote fix applied,
45e4a16e-0e2a-4e31-8d17-57eda49bc61f,2024-09-25T11:11:07,XRX-100286,TECH-233,preventive,none,49,59.38,0.832,customer unavailable,
859d820d-5b6e-4be7-a313-23559885257c,2025-11-09T07:39:20,XRX-100287,TECH-259,calibration,fuser,89,436.0,0.526,resolved,
87c0141d-093b-4213-b8f5-9fd78167abfe,2024-06-23T22:05:11,XRX-100288,TECH-251,corrective,none,41,258.18,0.561,resolved,
6a4943f2-7122-4982-8857-db785d48fab8,2025-04-14T18:56:56,XRX-100289,TECH-195,corrective,fuser,85,192.3,0.528,resolved,
cd722868-438c-4ddc-a48d-351ca964ddef,2025-03-06T11:47:55,XRX-100290,TECH-226,calibration,toner sensor,59,526.52,0.765,remote fix applied,
c484499b-3fc6-4241-89da-f50a850347d0,2026-05-05T11:26:41,XRX-100291,TECH-149,preventive,none,107,299.59,0.372,customer unavailable,
3f77ddd1-85be-44ed-bbd4-a277d076569e,2024-01-07T07:29:42,XRX-100292,TECH-180,corrective,roller kit,78,469.1,0.724,remote fix applied,
f575c502-2070-441f-b0c8-49baafd9c51f,2024-09-14T10:16:35,XRX-100293,TECH-220,calibration,fuser,80,363.72,0.803,device aging,
d8323835-0623-4aec-924e-36386b642de9,2024-04-18T23:51:25,XRX-100294,TECH-160,corrective,ADF motor,0,34.27,0.37,remote fix applied,
4628e61a-c38c-4567-8990-17e5fb3006ec,2024-10-25T01:14:22,XRX-100295,TECH-166,corrective,ADF motor,0,376.08,0.836,device aging,
7eabc74f-1cf8-4b80-b357-34b005092ce6,2025-05-08T01:45:39,XRX-100296,TECH-163,calibration,roller kit,118,217.89,0.801,device aging,
70f21fb0-cf58-4a6e-ad80-91d3df4d7113,2026-02-24T17:00:30,XRX-100297,TECH-151,firmware,roller kit,128,288.85,0.695,resolved,
e7aab15c-935d-4f1e-8ecb-c09f51936fc1,2025-04-27T19:34:54,XRX-100298,TECH-100,corrective,toner sensor,9,419.89,0.246,customer unavailable,
4c3dee7a-c2bb-4abd-b502-10f5dbd3a7fa,2024-08-22T09:17:18,XRX-100299,TECH-126,preventive,fuser,4,458.24,0.613,device aging,
929bde70-ecaa-40fb-8450-229ae23dd88f,2025-07-24T15:04:57,XRX-100300,TECH-101,calibration,transfer belt,17,556.37,0.886,resolved,
0b4f3bf4-dca0-476f-baec-5c00d9ae892a,2025-05-27T15:33:11,XRX-100301,TECH-216,calibration,toner sensor,84,187.14,0.409,follow up required,
38cbe5b8-8e39-4e19-9888-ffe971920b17,2025-04-08T19:21:26,XRX-100302,TECH-199,calibration,roller kit,14,228.41,0.322,follow up required,
9598e2ac-2558-44b4-873c-15e11cc92c8e,2024-08-25T10:53:51,XRX-100303,TECH-188,calibration,ADF motor,127,703.97,0.272,customer unavailable,
70efc414-3446-40c3-9dc2-55069fc5b97d,2025-09-03T20:38:17,XRX-100304,TECH-231,calibration,ADF motor,106,492.76,0.871,follow up required,
55e90504-9c89-46c2-9067-12572ec0f846,2025-10-12T14:37:09,XRX-100305,TECH-225,calibration,roller kit,78,425.18,0.354,resolved,
421a0c2d-e4d5-4422-a28a-633ae735fea8,2024-11-28T02:44:10,XRX-100306,TECH-177,firmware,transfer belt,62,624.93,0.681,resolved,
2cb3cba4-a543-431f-a2ea-daf7f0c72bc9,2025-04-05T02:02:52,XRX-100307,TECH-139,firmware,ADF motor,28,388.17,0.398,resolved,
e3959355-0c5e-47ab-83b5-ce58e34bd7e2,2024-01-26T03:58:21,XRX-100308,TECH-194,calibration,none,29,432.44,0.495,remote fix applied,
4c2986c8-59c0-47d9-bfe1-933cb0c1e0aa,2025-11-15T17:39:29,XRX-100309,TECH-102,calibration,ADF motor,121,384.48,0.646,resolved,
b9f45bdd-beeb-4895-9f0e-9269dbde7376,2026-04-03T00:08:37,XRX-100310,TECH-195,corrective,fuser,80,554.95,0.532,follow up required,
85ce9e6a-89dc-4bca-bb8e-639a96bbf990,2024-12-09T12:43:35,XRX-100311,TECH-167,preventive,ADF motor,67,290.05,0.511,follow up required,
f1336f0c-55d1-483e-a748-dc6ca66912fc,2026-04-13T19:27:51,XRX-100312,TECH-232,firmware,ADF motor,110,339.59,0.232,device aging,
d9d9f22b-f3dd-41ba-991d-5fffd6a6bd04,2024-12-31T17:50:46,XRX-100313,TECH-116,preventive,transfer belt,100,28.39,0.911,device aging,
49b2614d-419d-4f38-82b8-9d5bca1911bf,2026-04-15T08:32:48,XRX-100314,TECH-203,corrective,roller kit,41,323.36,0.44,remote fix applied,
932e87e0-d851-4895-ad04-f1d99c21ded5,2025-09-14T08:27:12,XRX-100315,TECH-173,calibration,toner sensor,75,285.5,0.204,remote fix applied,
69f851c5-9790-4e3d-add7-75fbf6b81066,2025-02-12T02:02:18,XRX-100316,TECH-227,firmware,toner sensor,54,273.13,0.881,remote fix applied,
e494ed62-8bbe-4bb7-91c0-d4405550367e,2025-10-18T13:26:09,XRX-100317,TECH-203,corrective,transfer belt,44,98.38,0.704,follow up required,
a54dd572-e4c3-4da2-b08b-1bc7ebf97f0b,2024-06-15T00:26:16,XRX-100318,TECH-212,corrective,transfer belt,123,520.85,0.365,customer unavailable,
20b42b0e-df2c-4541-bfc7-d2300373cc7f,2026-02-28T06:05:29,XRX-100319,TECH-226,firmware,transfer belt,62,58.73,0.614,customer unavailable,
6f822c5b-6f08-49fe-a097-bec78ee6936a,2024-08-05T15:35:55,XRX-100320,TECH-142,firmware,toner sensor,65,73.0,0.941,device aging,
58268fbd-05ed-4e44-9c73-9aa6d2396926,2024-10-12T00:25:40,XRX-100321,TECH-161,corrective,fuser,0,465.3,0.516,device aging,
6f1d9b46-aa1a-4069-93fc-954e89d0064e,2025-03-17T18:02:10,XRX-100322,TECH-160,preventive,none,60,419.22,0.612,device aging,
8fc9b774-14ab-4d62-8145-223b8ae7776e,2025-07-22T04:40:39,XRX-100323,TECH-124,corrective,ADF motor,0,121.24,0.551,device aging,
cb15f215-03a3-4e0f-9fe3-8ef652547773,2026-02-18T21:43:35,XRX-100324,TECH-157,preventive,fuser,99,197.8,0.644,device aging,
adafe3b5-6101-4cf9-ad8b-4400ada8a248,2025-06-21T03:43:48,XRX-100325,TECH-154,firmware,none,88,403.73,0.753,remote fix applied,
6fbdf845-fa49-46db-8e08-b0f40d392fb7,2024-05-03T16:33:40,XRX-100326,TECH-166,preventive,fuser,47,344.7,0.252,device aging,
0b235a82-1476-47d5-b391-aa5e9c47d2af,2025-09-01T12:35:08,XRX-100327,TECH-219,preventive,roller kit,26,401.49,0.959,follow up required,
67778027-d627-4957-90e4-b1288f930981,2025-03-11T11:34:29,XRX-100328,TECH-200,corrective,ADF motor,119,579.95,0.922,follow up required,
2faf47c4-05b3-4fcb-b5db-ad6cda4146de,2026-04-27T04:32:18,XRX-100329,TECH-131,corrective,transfer belt,41,306.8,0.504,device aging,
e202676d-fb55-4c6c-a52d-a019f6e48265,2024-08-25T11:55:06,XRX-100330,TECH-231,preventive,toner sensor,70,691.9,0.49,resolved,
08f1b9f3-d33d-4535-995e-1ec101f3b9ee,2024-05-17T19:48:08,XRX-100331,TECH-221,corrective,transfer belt,73,342.68,0.334,customer unavailable,
ec4ac120-2a93-4ecc-bbc0-c4c56c82aebc,2025-01-16T04:55:32,XRX-100332,TECH-123,preventive,fuser,21,397.01,0.684,customer unavailable,
1f98155a-07bb-4e19-9c69-9c23aea6987c,2024-08-30T11:29:43,XRX-100333,TECH-174,corrective,fuser,68,30.03,0.418,remote fix applied,
e0e9467e-d45a-4f6c-ae65-9bca30b0d052,2025-08-01T05:45:23,XRX-100334,TECH-248,calibration,transfer belt,15,395.78,0.287,customer unavailable,
effdf8c8-d0e2-4a0f-b3ba-3e3f1d611356,2024-05-23T19:37:43,XRX-100335,TECH-194,preventive,fuser,77,224.21,0.907,follow up required,
d55eaf12-8c84-40b6-8bcc-3051b75e4b51,2024-06-08T09:39:29,XRX-100336,TECH-248,calibration,fuser,70,610.76,0.913,customer unavailable,
74dc39c7-6570-41e8-9cef-9acba536e0b2,2024-06-25T07:51:34,XRX-100337,TECH-103,calibration,ADF motor,0,89.97,0.244,remote fix applied,
435931d3-0dc0-48d4-9b42-0c0efd2529b5,2024-08-04T07:05:10,XRX-100338,TECH-127,calibration,toner sensor,73,276.69,0.233,remote fix applied,
57f223e5-9782-42f2-bc00-52701da18d72,2024-06-03T09:22:57,XRX-100339,TECH-198,preventive,roller kit,59,174.66,0.977,customer unavailable,
541e08a5-d736-48dc-849a-9b166e5c6ac6,2025-01-24T10:18:41,XRX-100340,TECH-207,preventive,none,23,238.78,0.688,resolved,
7f721938-545f-44a9-ac10-e0abd5aede58,2026-03-22T19:27:11,XRX-100341,TECH-120,preventive,fuser,48,356.18,0.494,customer unavailable,
992242c9-a37e-4edd-a5a0-0f71eaa8243e,2026-05-26T00:27:23,XRX-100342,TECH-136,firmware,none,71,176.27,0.729,follow up required,
ce71ac1a-a00b-4e52-85f8-f4f37dcd3b6a,2024-01-22T12:34:12,XRX-100343,TECH-102,corrective,toner sensor,60,432.79,0.816,follow up required,
135da3d0-7baa-490d-be82-bbd5f499e357,2024-07-21T14:08:46,XRX-100344,TECH-110,firmware,transfer belt,55,213.36,0.925,follow up required,
